id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1335624295620497409	1335624295620497409	2020-12-06 11:37:01 Eastern Standard Time	2020-12-06	11:37:01	-0500	65124044	kerlu	kerlu tihnoec	{'type': 'Point', 'coordinates': [48.87156203, 2.38532379]}	Dimanche soir. @ Belvédère De Belleville  https://t.co/xQbhYht6Jo	fr	[]	['https://www.instagram.com/p/CIdpeOWBd8g/?igshid=g13e37p8w23z']	[]	0	0	2	[]	[]	https://twitter.com/kerlu/status/1335624295620497409	False		0			48.880048,2.385939,1km					[]				
1335588410510241793	1335588410510241793	2020-12-06 09:14:25 Eastern Standard Time	2020-12-06	09:14:25	-0500	36341082	andrwstephen	Andrew Stephens		#On a Sunday Paris  https://t.co/x2kNAmN7RS	en	[]	[]	['https://pbs.twimg.com/media/Eoj2ksRXMAI9AdF.jpg']	0	0	0	['on']	[]	https://twitter.com/andrwstephen/status/1335588410510241793	False		1	https://pbs.twimg.com/media/Eoj2ksRXMAI9AdF.jpg		48.880048,2.385939,1km					[]				
1335587058497114117	1335587058497114117	2020-12-06 09:09:03 Eastern Standard Time	2020-12-06	09:09:03	-0500	106005622	gaboaliendres	Gabriel Aliendres M	{'type': 'Point', 'coordinates': [48.87128779, 2.38506173]}	Acaba de publicar una foto en Parc de Belleville  https://t.co/IMjYhDb9wv	es	[]	['https://www.instagram.com/p/CIdYh-jKsnZ/?igshid=1m5q9jrll5x88']	[]	0	0	0	[]	[]	https://twitter.com/GaboAliendres/status/1335587058497114117	False		0			48.880048,2.385939,1km					[]				
1335257102718218243	1335257102718218243	2020-12-05 11:17:55 Eastern Standard Time	2020-12-05	11:17:55	-0500	44314556	themadartist72	Hayssam DAEZLY	{'type': 'Point', 'coordinates': [48.8783, 2.39309]}	Vient de publier une photo à Rue Compans  https://t.co/dHX65bs3VZ	fr	[]	['https://www.instagram.com/p/CIbCfPOB0jL/?igshid=1uqi71yd6w9xt']	[]	0	0	0	[]	[]	https://twitter.com/themadartist72/status/1335257102718218243	False		0			48.880048,2.385939,1km					[]				
1334883290336161796	1334883290336161796	2020-12-04 10:32:32 Eastern Standard Time	2020-12-04	10:32:32	-0500	44314556	themadartist72	Hayssam DAEZLY	{'type': 'Point', 'coordinates': [48.8783, 2.39309]}	Vient de publier une photo à Rue Compans  https://t.co/q82og9UTqu	fr	[]	['https://www.instagram.com/p/CIYYf1rByle/?igshid=1wap2r4njmvok']	[]	0	0	0	[]	[]	https://twitter.com/themadartist72/status/1334883290336161796	False		0			48.880048,2.385939,1km					[]				
1334804276518989824	1334804276518989824	2020-12-04 05:18:33 Eastern Standard Time	2020-12-04	05:18:33	-0500	8445702	matoo	matoo	{'type': 'Point', 'coordinates': [48.88545, 2.378543]}	Va se faire chatouiller par les aiguilles agiles et précises du Maestro @loickmori ^^ (@ yoso)  https://t.co/NWZKq7zlZC	fr	[{'screen_name': 'loickmori', 'name': 'loïck mori', 'id': '784124594944897024'}]	['https://www.swarmapp.com/c/9JPzs7r6epz']	[]	1	0	1	[]	[]	https://twitter.com/matoo/status/1334804276518989824	False		0			48.880048,2.385939,1km					[]				
1334501992773922818	1334501992773922818	2020-12-03 09:17:23 Eastern Standard Time	2020-12-03	09:17:23	-0500	44314556	themadartist72	Hayssam DAEZLY	{'type': 'Point', 'coordinates': [48.8822, 2.382]}	Vient de publier une photo à 19th arrondissement, Paris  https://t.co/umsLZl5vwF	fr	[]	['https://www.instagram.com/p/CIVrGqshc2l/?igshid=96xl8i3gya2z']	[]	0	0	0	[]	[]	https://twitter.com/themadartist72/status/1334501992773922818	False		0			48.880048,2.385939,1km					[]				
1334461023382867970	1334461023382867970	2020-12-03 06:34:35 Eastern Standard Time	2020-12-03	06:34:35	-0500	437736352	onlycloa	Cloa 🧚🏻‍♀️	{'type': 'Point', 'coordinates': [48.87842, 2.38407]}	Vient de publier une photo à Chambre Syndicale des Fleuristes d'Île de France  https://t.co/maqS5MXu5G	fr	[]	['https://www.instagram.com/p/CIVYeN4BD7Z/?igshid=1ljmjyv5im6h3']	[]	0	0	0	[]	[]	https://twitter.com/onlycloa/status/1334461023382867970	False		0			48.880048,2.385939,1km					[]				
1334457792472735744	1334457792472735744	2020-12-03 06:21:45 Eastern Standard Time	2020-12-03	06:21:45	-0500	304059306	xavier2cv	Xavier2CV		@Mairiedu20 @EricPliez que pourrait -on faire pour que le trottoir du 162 rue de Belleville devant les œuvres sociales de Belleville ne soit un dépôt d’ordures permanent ? @le_Parisien @Parisjecoute @Paris (signalé sur #dansmarue)  https://t.co/HcujgE2DFB	fr	"[{'screen_name': 'ericpliez', 'name': 'eric pliez', 'id': '463102048'}, {'screen_name': 'le_parisien', 'name': 'le parisien', 'id': '38142665'}, {'screen_name': 'parisjecoute', 'name': ""paris j'écoute"", 'id': '1722526795'}, {'screen_name': 'paris', 'name': 'paris', 'id': '71016845'}]"	[]	['https://pbs.twimg.com/media/EoTySb-W8AApnyY.jpg', 'https://pbs.twimg.com/media/EoTyScCXcAAGtlN.jpg']	0	0	0	['dansmarue']	[]	https://twitter.com/Xavier2CV/status/1334457792472735744	False		1	https://pbs.twimg.com/media/EoTySb-W8AApnyY.jpg		48.880048,2.385939,1km					[]				
1334222288175161346	1334222288175161346	2020-12-02 14:45:56 Eastern Standard Time	2020-12-02	14:45:56	-0500	2826047971	prix_franco_all	Prix Franco-Allemand	{'type': 'Point', 'coordinates': [48.87203992, 2.38720947]}	Just posted a photo @ 22,48 m²  https://t.co/SL6cvcxaxL	en	[]	['https://www.instagram.com/p/CITr6TdHCrx/?igshid=z278j4pmutnq']	[]	0	0	0	[]	[]	https://twitter.com/Prix_Franco_All/status/1334222288175161346	False		0			48.880048,2.385939,1km					[]				
1334057296796807168	1334057296796807168	2020-12-02 03:50:19 Eastern Standard Time	2020-12-02	03:50:19	-0500	44314556	themadartist72	Hayssam DAEZLY	{'type': 'Point', 'coordinates': [48.882, 2.3931]}	Vient de publier une photo à Place Rhin-et-Danube  https://t.co/GmS9TYyGYS	fr	[]	['https://www.instagram.com/p/CISg4WUhB5L/?igshid=11aouccgurvbo']	[]	0	0	0	[]	[]	https://twitter.com/themadartist72/status/1334057296796807168	False		0			48.880048,2.385939,1km					[]				
1333893944049020930	1333893944049020930	2020-12-01 17:01:13 Eastern Standard Time	2020-12-01	17:01:13	-0500	333513766	miyahakuyo	Miya Hakuyo (宮 白羊）		冬は猫も人間も眠いよね。 気持ちは分かるよ。  https://t.co/5VJvi1yg5J	ja	[]	[]	['https://pbs.twimg.com/media/EoLxdo9XIAQxXt0.jpg', 'https://pbs.twimg.com/media/EoLxdz5XUAAbfA7.jpg']	1	6	186	[]	[]	https://twitter.com/MiyaHakuyo/status/1333893944049020930	False		1	https://pbs.twimg.com/media/EoLxdo9XIAQxXt0.jpg		48.880048,2.385939,1km					[]				
1333876715349798913	1333876715349798913	2020-12-01 15:52:45 Eastern Standard Time	2020-12-01	15:52:45	-0500	1280979253450989573	gwenaustin75019	gwen austin		#CAParis19 fière de porter le vœu du groupe @19Pcf pour un 3919 confié aux associations qui le composent depuis sa création et qui font un boulot formidable à l’écoute des victimes #Sauvonsle3919 &gt; Pas de privatisation d’un service d’utilité public  https://t.co/rb8uKip4i2	fr	[{'screen_name': '19pcf', 'name': 'pcf paris 19', 'id': '1217369192845991936'}]	[]	['https://pbs.twimg.com/media/EoLhzN6XYAMccUT.jpg']	0	5	15	['caparis19', 'sauvonsle3919']	[]	https://twitter.com/gwenaustin75019/status/1333876715349798913	False		1	https://pbs.twimg.com/media/EoLhzN6XYAMccUT.jpg		48.880048,2.385939,1km					[]				
