username,date,retweets,favorites,text,geo,mentions,hashtags,id,;permalink,,,,
dhovekamp42,4/7/2017 12:13,0,0,BTW is there a link available to your Aleta poster at # AACR17 and any opinion on Affimed/Immatics approach in contrast?,,,#,8.50381E+17,https://twitter.com/dhovekamp42/status/850381074693853185,,,,
CUCancerCenter,4/7/2017 12:01,0,2,Study finds eating rice and beans can help PREVENT # coloncancer # AACR2017 # CRCSM http://ow.ly/Ir2W30aAYbZ pic.twitter.com/esw8t8GRIo,,,# # #,8.50378E+17,https://twitter.com/CUCancerCenter/status/850378105931923456,,,,
phidias51,4/7/2017 12:01,0,0,Long Telomeres Linked To Higher # Cancer Risk http://ow.ly/Dwfv30aD12A # AACR17,,,# #,8.50378E+17,https://twitter.com/phidias51/status/850377995764338688,,,,
aspenbio,4/7/2017 12:01,0,1,Long Telomeres Linked To Higher # Cancer Risk http://ow.ly/Dwfv30aD12A # AACR17,,,# #,8.50378E+17,https://twitter.com/aspenbio/status/850377994925465600,,,,
CancerNetwrk,4/7/2017 12:00,1,0,"Martin Dreyling, MD, on Copanlisib in Relapsed/Refractory Indolent Lymphoma http://bit.ly/2oO4yva # AACR17 pic.twitter.com/gsKnKdL8Oi",,,#,8.50378E+17,https://twitter.com/CancerNetwrk/status/850377758505148416,,,,
SolimutMutuelle,4/7/2017 12:00,0,0,# ETUDESANTEDUSOIR La longueur des télomères (extrémités chromosomes) pourrait prédire le risque de # cancer http://bit.ly/2oe5I56 # AACR17,,,# # #,8.50378E+17,https://twitter.com/SolimutMutuelle/status/850377637885235200,,,,
JackieM70,4/7/2017 11:43,0,1,Watch our expert panel discuss the future of combination therapies LIVE from # AACR17 # EurekaBlog @LCAorghttp://bit.ly/2nB8nln,,@LCAorghttp,# #,8.50373E+17,https://twitter.com/JackieM70/status/850373355224084481,,,,
PDRennert,4/7/2017 11:40,3,8,"Nice # AACR17 mood piece here, very well linkedup too http://www.xconomy.com/national/2017/04/06/aacr-review-biden-fired-up-incyte-doubles-up-bms-up-and-down/# … @ alexlash @ BentheFidler do fine work btw",,@ @,# #,8.50373E+17,https://twitter.com/PDRennert/status/850372789425115136,,,,
lymphomahub,4/7/2017 11:35,0,0,# AACR17 poster 2033/5 – Testing the combined effects of low dose olaparib plus ibrutinib on MCL cytotoxicity http://buff.ly/2nm6hdV # lymsm,,,# #,8.50371E+17,https://twitter.com/lymphomahub/status/850371489920581635,,,,
BioStocks,4/7/2017 11:35,2,4,# AACR17 recap: IDOs under the microscope http://www.biopharmadive.com/news/aacr-recap-idos-under-the-microscope/439821/ … # biotech $ BMY $ NLNK $ INCY,,,# #,8.50371E+17,https://twitter.com/BioStocks/status/850371340699930624,,,,
FoundationATCG,4/7/2017 11:34,7,4,# AACR17 Recap - Read the anecdotes and quotes that shine a light on emerging trends in cancer research: http://bit.ly/2nlODHc,,,#,8.50371E+17,https://twitter.com/FoundationATCG/status/850371188442501121,,,,
ASCOPost,4/7/2017 11:20,2,3,"Telomere Length May Predict # Cancer Risk, According to Large Epidemiologic Study http://ow.ly/gGnr30aF6VH # AACR17 # oncology",,,# # #,8.50368E+17,https://twitter.com/ASCOPost/status/850367589196935172,,,,
CRiverLabs,4/7/2017 11:17,2,2,"This week in # AbstractScience: # AACR17 recap, can # CRISPR solve a huge health problem and more! # EurekaBlog http://bit.ly/2oR3ZAO pic.twitter.com/xN5HHj1yXC",,,# # # #,8.50367E+17,https://twitter.com/CRiverLabs/status/850366817486897158,,,,
NicholasBashour,4/7/2017 11:13,1,2,"Want to call Congress? We've made that easy, too! Fill out your info, see our pre-drafted call script, and dial! http://TinyURL.com/CallCongressNIH pic.twitter.com/wdHHqbA7fc",,,,8.50366E+17,https://twitter.com/NicholasBashour/status/850365917905211392,,,,
Medscape,4/7/2017 11:10,16,13,Almost 12% of childhood # cancer survivors have genetic mutations increasing risk for future cancers: http://wb.md/2nXOOFz # AACR17,,,# #,8.50365E+17,https://twitter.com/Medscape/status/850365230316224513,,,,
cornellGUcancer,4/7/2017 11:05,0,1,New research at # AACR17 sets stage to use # organoids for # cancer diagnostic & treatment tests http://bit.ly/2oakLMF # prostatecancer # pcsmpic.twitter.com/V5K0JbyQyV,,,# # # # #,8.50364E+17,https://twitter.com/cornellGUcancer/status/850363934490193920,,,,
crownbioscience,4/7/2017 11:00,0,0,Missed # AACR17 this year? 14 CrownBio # preclinical # oncology posters are available to download from our website at http://bit.ly/AACR17_Posters pic.twitter.com/gReRWvSsis,,,# # #,8.50363E+17,https://twitter.com/crownbioscience/status/850362580967313408,,,,
Novartis,4/7/2017 11:00,1,17,"At # AACR17, @ DanaFarber’s William Hahn aims beyond the cancer genome. # ReimagineMedicinepic.twitter.com/TkHqg7wPEP",,@,# #,8.50363E+17,https://twitter.com/Novartis/status/850362553884606464,,,,
sethcorey,4/7/2017 10:54,0,1,"# postdoc positions available now 1) zebrafish biology, 2) autophagy in leukemia cells. apply: seth.corey@vcuhealth.org # ASCB # ASH # AACR17",,@vcuhealth,# # # #,8.50361E+17,https://twitter.com/sethcorey/status/850361247350607874,,,,
KKauffman131,4/7/2017 10:52,0,2,"Great to see # AACRAMC alum at # AACR17 - Takashi, Angelina, Michelle, Aime, Jess, Wenny, Bryon, John - thanks for saying hi!",,,# #,8.50361E+17,https://twitter.com/KKauffman131/status/850360738342457344,,,,
DrCaley,4/7/2017 10:45,0,0,"Never, ever going to fly with @ Delta again. Stuck for two days in Washington with terrible customer service # AACR2017",,@,#,8.50359E+17,https://twitter.com/DrCaley/status/850358932996591616,,,,
ASCOPost,4/7/2017 10:45,1,1,Phase Ib/II Trial of Neratinib + Ado-trastuzumab Emtansine in HER2+ Metastatic Breast Cancer http://ow.ly/5Pq730aF6DH # BCSM # AACR17 # oncology,,,# # #,8.50359E+17,https://twitter.com/ASCOPost/status/850358787097669633,,,,
OncNurseEditor,4/7/2017 10:44,0,0,Common Cancers in # HIV Positive Patients Projected to Change https://shar.es/1QZOYP via @ OncNursingNews # AACR17,,@,# #,8.50359E+17,https://twitter.com/OncNurseEditor/status/850358649071570945,,,,
Ablate_Cancer,4/7/2017 10:44,0,0,Angst in the IO Combo field – part 2 (lessons from # AACR17) # immunotherapy http://www.sugarconebiotech.com/?p=1040,,,# #,8.50359E+17,https://twitter.com/Ablate_Cancer/status/850358619304374273,,,,
ArthurBrodsky,4/7/2017 10:31,0,0,Immunotherapy clinical trial updates from # AACR17. Click the link! https://www.cancerresearch.org/Blog/April-2017/AACR17-Checkpoint-Immunotherapy-Clinical-Trials …pic.twitter.com/c1KCqUQcFA,,,#,8.50355E+17,https://twitter.com/ArthurBrodsky/status/850355333843365889,,,,
JSingerDAprile,4/7/2017 10:26,0,0,Thanks Fran! Ur book got me through the rough days. I I am a stage 1 ovarian cancer miracle. I would love to rep ur org here in Toronto Cda.,,,,8.50354E+17,https://twitter.com/JSingerDAprile/status/850354006933286913,,,,
JSingerDAprile,4/7/2017 10:21,0,0,Thank you! I can't wait to get back to my career as an Entertainment & Lifestyles writer. I would love to start with your upcoming Cruise. ♡,,,,8.50353E+17,https://twitter.com/JSingerDAprile/status/850352894859767808,,,,
MDedgeHemOnc,4/7/2017 10:21,0,0,Disease burden impacts outcome of # CARTcell therapy in B-ALL https://goo.gl/IKYriV # leukemia # AACR17,,,# # #,8.50353E+17,https://twitter.com/MDedgeHemOnc/status/850352854024036352,,,,
MedscapePeds,4/7/2017 10:08,4,3,Almost 12% of childhood # cancer survivors have genetic mutations increasing risk for future cancers: http://wb.md/2nXM2QM # AACR17,,,# #,8.5035E+17,https://twitter.com/MedscapePeds/status/850349575953145856,,,,
NovartisScience,4/7/2017 10:00,17,34,"With a love for puzzles, our structural biologists achieved what hadn’t been done with # oncology target SHP2 # AACR17 pic.twitter.com/LiowATXKgT",,,# #,8.50348E+17,https://twitter.com/NovartisScience/status/850347637496795141,,,,
SapnaSyngal,4/7/2017 10:00,0,4,"Judy Garber, MD, MPH, of @ DanaFarber, wins AACR award for outstanding clinical research achievement http://bit.ly/2nSa3u2 # AACR17 # DFCI",,@,# #,8.50347E+17,https://twitter.com/SapnaSyngal/status/850347438518943744,,,,
Biotchinvestor,4/7/2017 9:51,0,1,Nice overview of where we are in IO therapy. # AACR17 https://twitter.com/PDRennert/status/850333812454289408 …,,,#,8.50345E+17,https://twitter.com/Biotchinvestor/status/850345236098277376,,,,
Ludwig_Cancer,4/7/2017 9:44,3,2,Ludwig’s Bert Vogelstein: The development of new therapies goes hand in hand with the development of new prevention techniques # AACR17 https://twitter.com/DailyNewsGW/status/849335560439300100 …,,,#,8.50344E+17,https://twitter.com/Ludwig_Cancer/status/850343509886369792,,,,
HSCRB,4/7/2017 9:40,0,1,"Congratulations to @ leonard_zon , this year's @ AACR Irving Weinstein Foundation Distinguished Lecture award recipient!",,@ @,,8.50342E+17,https://twitter.com/HSCRB/status/850342416292958209,,,,
JacobPlieth,4/7/2017 9:33,6,11,Essential reading from @ PDRennert # AACR17 $ MRK $ BMY $ RHHBYhttps://twitter.com/PDRennert/status/850333812454289408 …,,@,#,8.50341E+17,https://twitter.com/JacobPlieth/status/850340731399045120,,,,
AACR,4/7/2017 9:30,3,3,New form of therapeutic shows efficacy against castration-resistant # ProstateCancer in preclinical studies. http://sm.aacr.org/29nX30aAGjP # AACR17,,,# #,8.5034E+17,https://twitter.com/AACR/status/850340033102053376,,,,
Sinai_ITE,4/7/2017 9:29,0,1,very successful poster @ AACR presented by @ Wilpic.twitter.com/4W1nNYW19n,,@ @,,8.5034E+17,https://twitter.com/Sinai_ITE/status/850339785243807745,,,,
cure_magazine,4/7/2017 9:10,3,2,Shorter Length of Sleep Associated With Increased Risk of Death from Prostate Cancer http://www.curetoday.com/articles/shorter-length-of-sleep-associated-with-increased-risk-of-death-from-prostate-cancer … # AACR17,,,#,8.50335E+17,https://twitter.com/cure_magazine/status/850334925328969728,,,,
BCRFcure,4/7/2017 9:10,1,7,ICYMI: BCRF researcher @ oesterreichs shares her research findings on invasive lobular breast cancer at # AACR17 http://ow.ly/gldX30aDrW2,,@,#,8.50335E+17,https://twitter.com/BCRFcure/status/850334907536683009,,,,
MarcoBiotech,4/7/2017 9:05,0,0,Angst in the IO Combo field - part 2 (lessons from # AACR17) http://www.sugarconebiotech.com/?p=1040 (h/t @ PDRennert),,@,#,8.50334E+17,https://twitter.com/MarcoBiotech/status/850333834851647488,,,,
PDRennert,4/7/2017 9:05,12,37,"for those following IO trends, a new http://sugarconebiotech.com post http://www.sugarconebiotech.com/?p=1040 cc @ sugarconebio # AACR17",,@,#,8.50334E+17,https://twitter.com/PDRennert/status/850333812454289408,,,,
Rick__Buck,4/7/2017 9:05,0,1,"Enjoyed reading the story @ ESchattner, interesting piece. It was good to see you at our # AACR17 Annual Meeting.",,@,#,8.50334E+17,https://twitter.com/Rick__Buck/status/850333754367279105,,,,
HopkinsMedNews,4/7/2017 9:00,6,7,Cancer Researchers Win Top Awards at # AACR17 meeting http://bit.ly/2o1SpTd pic.twitter.com/K8FZ3LMhV3,,,#,8.50332E+17,https://twitter.com/HopkinsMedNews/status/850332330170343425,,,,
ARP1Bio,4/7/2017 8:55,0,0,Our Vice President of Operations Dan Souw with our supplier Cusabio during the @ AACR meeting. http://ow.ly/jqY930aCjdo # networkingpic.twitter.com/efud0wmQxw,,@,#,8.50331E+17,https://twitter.com/ARP1Bio/status/850331118280769537,,,,
invivoantibody,4/7/2017 8:52,0,0,A big thank you to all that came out to booth #2055 during # AACR2017,,,#2055 #,8.5033E+17,https://twitter.com/invivoantibody/status/850330490754265088,,,,
frandrescher,4/7/2017 8:50,1,5,Mozel tov! Congrats! # detoxyourhome @ cancerschmancer Gr8 news. We belong 2a club no one wants to join... May u hav MANY more birdays ahead!,,@,#,8.5033E+17,https://twitter.com/frandrescher/status/850329883192565760,,,,
joliver121,4/7/2017 8:28,0,0,Congrats to Vishva Dixit on being inducted as a Fellow to the # AACR17 Academy! http://bit.ly/2p9eDlz pic.twitter.com/l70iiwo7BR,,,#,8.50324E+17,https://twitter.com/joliver121/status/850324356387307521,,,,
1stOncology,4/7/2017 8:25,1,0,# BellicumPharmaceuticals reported Late-Breaking Presentation of Dual-Switch CAR-T / TCR Technology at # AACR17 http://www.1stoncology.com/blog/bellicum-pharmaceuticals-announces-late-breaking-presentation-of-dual-switch-car-t-tcr-technology-at-aacr …,,,# #,8.50324E+17,https://twitter.com/1stOncology/status/850323639606153217,,,,
Accucoms,4/7/2017 8:20,1,1,ACCUCOMS is delighted to announce a new agreement with @ AACR in # LatinAmerica http://ow.ly/FAj430aEOIQ,,@,#,8.50322E+17,https://twitter.com/Accucoms/status/850322284883701760,,,,
ESchattner,4/7/2017 8:04,15,21,"Trial Of Immune Drug In Breast Cancer Points To Need For Better Biomarkers, by @ ESchattner - http://www.forbes.com/sites/elaineschattner/2017/04/07/trial-of-immune-drug-in-breast-cancer-points-to-need-for-better-biomarkers/#197ab00d213c … via @ forbes # AACR17",,@ @,#197ab00d213c #,8.50318E+17,https://twitter.com/ESchattner/status/850318245022322688,,,,
CUCancerCenter,4/7/2017 8:01,0,1,Usually the gene p53 helps detect mutations in cells. But it also has a dark side... http://ow.ly/KGk730awnuE # AACR2017 pic.twitter.com/kAXPkxKVNI,,,#,8.50318E+17,https://twitter.com/CUCancerCenter/status/850317620142379008,,,,
RandySweisMD,4/7/2017 7:42,0,0,Thanks Dr. Dale!,,,,8.50313E+17,https://twitter.com/RandySweisMD/status/850312754409992192,,,,
lymphomahub,4/7/2017 7:38,0,0,# AACR17 poster 2447/4 – Mutational landscape of chemo-refractory Burkitt # Lymphoma: coverage by the LH here http://buff.ly/2nkNwYi # lymsm,,,# # #,8.50312E+17,https://twitter.com/lymphomahub/status/850311910616694784,,,,
JackWhelan,4/7/2017 7:28,0,2,@ NicholasBashour @ DrSarcoma @ ASU @ muschollings @ AACRFoundation It was an honor and fun to serve with you on this panel!,,@ @ @ @ @,,8.50309E+17,https://twitter.com/JackWhelan/status/850309418470080513,,,,
LPMissy1202,4/7/2017 7:07,0,2,# FF # ENDCANCER @ cancerpre @ theNCI @ LFPancreaticCan @ curePCcampaign @ ASCO @ DanaFarber @ AACR @ cancer_connect @ CDC_Cancer @NETCancerBlog,,@ @ @ @ @ @ @ @ @ @NETCancerBlog,# #,8.50304E+17,https://twitter.com/LPMissy1202/status/850303961164906496,,,,
mb_Oncology,4/7/2017 7:01,0,0,Oncology Central: Did you attend # AACR17? Make sure to check out the top headlines on Oncology Central… http://dlvr.it/Nqb5nt # MedicBoardpic.twitter.com/I4iX1bPQAs,,,# #,8.50302E+17,https://twitter.com/mb_Oncology/status/850302416461352960,,,,
DES_Journal,4/7/2017 7:00,0,0,Sugar-sweetened beverages high intake tied to 78% increase risk for endometrial cancer http://wp.me/p1zQ5v-28Y @ AACR 2013 # EndometrialCancerpic.twitter.com/kz0OL3nlxu,,@,#,8.50302E+17,https://twitter.com/DES_Journal/status/850302370621902849,,,,
semodough,4/7/2017 6:54,2,1,"BMO SUMMARY # AACR17 IDO + PD-1 combos were in spotlight at AACR,&lowered expectations for PD-1+ CTLA-4 combos.OX-40 agonists are interestin",,,#,8.50301E+17,https://twitter.com/semodough/status/850300710302494721,,,,
OncologyCentral,4/7/2017 6:15,1,1,Did you attend # AACR17? Make sure to check out the top headlines on Oncology Central http://www.oncology-central.com/ pic.twitter.com/mT6SHlRWn2,,,#,8.50291E+17,https://twitter.com/OncologyCentral/status/850290895970848768,,,,
GoHealio,4/7/2017 6:15,0,0,. @ AmericanCancer expert: Less sleep may increase risk for death in younger men with # prostatecancer https://goo.gl/pA5OCt # AACR17 # pcsm,,@,# # #,8.50291E+17,https://twitter.com/GoHealio/status/850290806413860864,,,,
HemOncToday,4/7/2017 6:15,0,1,. @ AmericanCancer expert: Less sleep may increase risk for death in younger men with # prostatecancer https://goo.gl/pA5OCt # AACR17 # pcsm,,@,# # #,8.50291E+17,https://twitter.com/HemOncToday/status/850290806040666118,,,,
AJMC_Journal,4/7/2017 4:50,0,1,. @ UNCpublichealth study presented at # AACR17 finds shift in # AIDS-associated # cancerrisk http://bit.ly/2oNTAWq,,@,# # #,8.50269E+17,https://twitter.com/AJMC_Journal/status/850269416281341953,,,,
CDRLifeSciences,4/7/2017 4:21,0,0,CLIENT NEWS: Chi-Med presents pre-clinical data for Fruquintinib and Sulfatinib at @ AACR annual meeting http://bit.ly/2p8gI18,,@,,8.50262E+17,https://twitter.com/CDRLifeSciences/status/850262289819156481,,,,
BDBiosciences,4/7/2017 3:45,0,0,# ICYMI: Take a look at our poster from # AACR17 https://twitter.com/bdgenomics/status/849403418959544320 …,,,# #,8.50253E+17,https://twitter.com/BDBiosciences/status/850253083166691328,,,,
biopathology,4/7/2017 3:42,0,0,The latest Biopathology! http://paper.li/biopathology/1353750175?edition_id=c14f0e40-1b65-11e7-a929-002590a5ba2d … Thanks to @ HumanPathology # aacr17 # hiv,,@,# #,8.50252E+17,https://twitter.com/biopathology/status/850252436765687808,,,,
jsoriamd,4/7/2017 3:16,16,21,# CCLC2017 Janne on EGFR optimal targeting & mechanism of resistance to osimertinib # AACR2017 pic.twitter.com/FT0wmuRjE4,,,# #,8.50246E+17,https://twitter.com/jsoriamd/status/850245874542272513,,,,
poloinfohiv,4/7/2017 3:16,0,0,# AACR2017 al Washington Convention Center le ultime novità nella lotta contro i tumori https://www.poloinformativohiv.info/aacr-2017-al-washington-convention/ …,,,#,8.50246E+17,https://twitter.com/poloinfohiv/status/850245780715618304,,,,
FJEsteva,4/7/2017 2:25,0,0,The latest The Oncology News Daily! http://paper.li/BreastOncology/news?edition_id=0c58ce90-1b5b-11e7-a929-002590a5ba2d … Thanks to @ smerv # aacr17 # oncology,,@,# #,8.50233E+17,https://twitter.com/FJEsteva/status/850233148365389828,,,,
cellmol,4/7/2017 1:51,0,0,The latest The Cell & Molecules Daily! http://paper.li/cellmol/1359352322?edition_id=4b262d20-1b56-11e7-87e4-0cc47a0d1609 … # aacr17 # fntech,,,# #,8.50225E+17,https://twitter.com/cellmol/status/850224583399489537,,,,
CUCancerCenter,4/7/2017 1:01,1,1,"# AACR2017 study sheds light on dark side of tumor suppressor gene, p53 http://ow.ly/KGk730awnuE pic.twitter.com/mpIYmlVvaN",,,#,8.50212E+17,https://twitter.com/CUCancerCenter/status/850211923773636609,,,,
cancerscnews,4/7/2017 0:45,0,0,Data on Verastem's Focal Adhesion Kinase Inhibitor Defactinib Presented # AACR17 http://ow.ly/DbYh30aBpLh,,,#,8.50208E+17,https://twitter.com/cancerscnews/status/850207786264743937,,,,
JSingerDAprile,4/7/2017 0:10,0,0,You're an inspiration. I want to share with you that today I am celebrating 2 weeks after my final chemo & being cancer free & my birthday.,,,,8.50199E+17,https://twitter.com/JSingerDAprile/status/850199065186811905,,,,
kao1753,4/6/2017 22:49,0,0,いぇーい(ﾟωﾟ),,,,8.50179E+17,https://twitter.com/kao1753/status/850178706282696704,,,,
kao1753,4/6/2017 22:48,0,0,1位花火 _(･ิω･ิ_)⌒)_ 2位Cook 3位さえぴょんの助 @身体絞り中 4位るー＊.爆走ドラえもん 5位ゆぅ RT40/790 RT走お休み中 6位紅姫 @ AACR 160㌔L組 7位石川典行 … # 大切な５０人 http://appli-maker.jp/analytic_apps/27393/results/144382577 …,,@身体絞り中 @,#,8.50178E+17,https://twitter.com/kao1753/status/850178484303347712,,,,
