username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
jrrmicro;2020-07-21 14:24;3;3;"Abby: high-impact # opensource practices to shift power 1) giving - for need with no strings 2) active listening - ideas and solutions 3) learning through use - analyze data in trustworthy manner 4) create together - tasks/goals/costs shared 5) networking common interests # BCC2020";;;# #;"1285641828981780480";https://twitter.com/jrrmicro/status/1285641828981780480
natefoo;2020-07-21 14:23;3;6;"It runs deep - but we cannot pretend to live in a vacuum where our software and work has no wider context. # BCC2020 https://twitter.com/yoyehudi/status/1285640446727856129 …";;;#;"1285641605010132994";https://twitter.com/natefoo/status/1285641605010132994
ishwartweets;2020-07-21 14:20;5;4;"# bcc2020 # bosc2020 @ abbycabs working Open = public and participatory to truly shift powerpic.twitter.com/NWbz9rsCsQ";;@;# #;"1285640700567130113";https://twitter.com/ishwartweets/status/1285640700567130113
natefoo;2020-07-21 14:19;4;6;"# BCC2020 # usegalaxy # BOSC2020 @ abbycabs "If you want to shift power... you have to make your work more inviting to people who aren't represented"pic.twitter.com/nQvzba8kso";;@;# # #;"1285640675581669377";https://twitter.com/natefoo/status/1285640675581669377
jrrmicro;2020-07-21 14:19;0;0;"Abby: # opensource allows external participants to become insiders where appropriate, does not work when they aren't invited but not easier > more effort # BCC2020";;;# #;"1285640518878277633";https://twitter.com/jrrmicro/status/1285640518878277633
jrrmicro;2020-07-21 14:19;0;0;"Abby: algorithmic accountability is not a new topic, can # opensource solutions shift power? Code has power even if written by trainees Choices in language, datasets, etc are imp. # BCC2020";;;# #;"1285640518005927938";https://twitter.com/jrrmicro/status/1285640518005927938
yoyehudi;2020-07-21 14:19;4;14;". @ abbycabs's # BCC2020 talk re ethics being taught in compsci but often considered "fluff" strikes a note with me- earlier this year at CHAOSSCon I overheard someone who complained about a keynote that talked about ethics in open source. They didn't think the time was justified";;@;#;"1285640446727856129";https://twitter.com/yoyehudi/status/1285640446727856129
MalvikaSharan;2020-07-21 14:18;7;11;""Code is power - what you build affects society." - @ abbycabs. Our choices are our power as builders and producers of research software, dataset, analysis methods and so on. # BCC2020 pic.twitter.com/kUUA7w1rfG";;@;#;"1285640352951668739";https://twitter.com/MalvikaSharan/status/1285640352951668739
jrrmicro;2020-07-21 14:14;0;0;"Abby: Conversations with diverse groups can expose the biases of an approach, reframe the reasons ML is biased # BCC2020";;;#;"1285639356452085761";https://twitter.com/jrrmicro/status/1285639356452085761
jrrmicro;2020-07-21 14:14;1;1;"@ abbycabs on bias in code <-> diversity in science with examples in search algorithms, college ranking systems, journal impact factors--truly affect real world life # BCC2020 ending keynote";;@;#;"1285639355701354498";https://twitter.com/jrrmicro/status/1285639355701354498
MalvikaSharan;2020-07-21 14:14;13;26;"Tuning in for @ abbycabs's keynote at # BCC2020. She doesn't only have a very interesting career trajectory, but she has helped developed and inspired loads of open leaders, communities, projects including @ openlifesci making a huge impact in the open science landscape.pic.twitter.com/ODLRIF16Dm";;@ @;#;"1285639318980173833";https://twitter.com/MalvikaSharan/status/1285639318980173833
ishwartweets;2020-07-21 14:09;3;4;"# BCC2020 # bosc2020 @ abbycabs giving the concluding keynote on some thought provoking topics - # biasincode impacting # diversity in # science, # TechEthics and # openSource practices can shift powerpic.twitter.com/9SZ6BN8ytD";;@;# # # # # # #;"1285638113793056771";https://twitter.com/ishwartweets/status/1285638113793056771
think_za;2020-07-21 14:09;2;2;"# BCC2020 # UseGalaxy Keynote by @ abbycabs. Biased by Default: Exploring Discrimination in Research Code. Discerning start with a discussion about the violence of neutrality and # BlackLivesMatterpic.twitter.com/qBnGvXuxAN";;@;# # #;"1285638018381086721";https://twitter.com/think_za/status/1285638018381086721
natefoo;2020-07-21 14:08;3;8;"# BCC2020 Keynote 3 by @ abbycabs is talking about bias in AI/ML and OSS in general, and I am so happy to hear this. Software is political!";;@;#;"1285637707679641601";https://twitter.com/natefoo/status/1285637707679641601
OBF_BOSC;2020-07-21 14:07;9;17;". @ yoyehudi introduces @ abbycabs for her keynote talk, "Biased by Default: Exploring Discrimination in Research Code". # BCC2020 # BOSC2020pic.twitter.com/r0P0t7J6NQ";;@ @;# #;"1285637447146188803";https://twitter.com/OBF_BOSC/status/1285637447146188803
jrrmicro;2020-07-21 13:46;3;1;"@ natproach walked through # UseGalaxy workflows for Nanopore # SARSCoV2 analysis: assembly/variant calling detecting modified bases in direct RNA sequencing- very cool # BCC2020 joint session # COVID19";;@;# # # #;"1285632257810718720";https://twitter.com/jrrmicro/status/1285632257810718720
natefoo;2020-07-21 13:29;5;7;"Gianmauro Cuccuru's slide on the # usegalaxy Pulsar Network is getting a lot of play during this year's # BCC2020. This from @ SimonBray18's SARS-CoV-2 talk. Nice!pic.twitter.com/M4HZ2WIrWs";;@;# #;"1285627945860702210";https://twitter.com/natefoo/status/1285627945860702210
bjoerngruening;2020-07-21 13:28;5;15;""Designing and executing workflows for virtual screening of # SARSCoV2 main protease" by @ SimonBray18 at # BCC2020 42k ligands, 159k enumerated molecules, 3M dockings, 27M poses and scorings. 40 CPU years, multiple GPU years on a distributed compute network. # denbi @ ELIXIREurope";;@ @;# # #;"1285627636723716097";https://twitter.com/bjoerngruening/status/1285627636723716097
jrrmicro;2020-07-21 13:24;3;6;"Tools for computational # chemistry on # UseGalaxy seen in talks by @ think_za on glycoproteins and Simon Bray on # SARSCoV2 protease with dedicated instances that have those toolboxes, and specialized training material. Includes molecular visualization. Check them out. # BCC2020";;@;# # # #;"1285626757564030976";https://twitter.com/jrrmicro/status/1285626757564030976
think_za;2020-07-21 13:21;3;5;"# BCC2020 # UseGalaxy @ SimonBray18 Virtual screening of the SARS-CoV-2 main protease # chemicaltoolbox # COVID19 https://covid19.galaxyproject.org/cheminformatics/#background … # usegalaxyeu @ bjoerngrueningpic.twitter.com/vBwRKoI1Kc";;@ @;# # # # #background #;"1285625936319254531";https://twitter.com/think_za/status/1285625936319254531
jrrmicro;2020-07-21 13:15;2;1;"@ AndresGuarahino presented on PubSeq for # COVI19 unrestricted, curated, pangenome conversion for # SARSCoV2 sequence at http://covid19.genenetwork.org/ adopted by SIB and pantograph for display. Upload your data. # BCC2020";;@;# # #;"1285624575410274305";https://twitter.com/jrrmicro/status/1285624575410274305
OBF_BOSC;2020-07-21 13:10;1;5;"The # BCC2020 session on COVID-19 and Open Science is underway right now! Session chair @ morgantaschuk invited some of the speakers on stage to answer questions.pic.twitter.com/injaytE31D";;@;#;"1285623080556036099";https://twitter.com/OBF_BOSC/status/1285623080556036099
jrrmicro;2020-07-21 12:56;1;0;"Yuri Pirola: call variants esp for # coronavirus using MALVIRUS # opensource and scalable https://algolab.github.io/MALVIRUS/ # BCC2020";;;# # #;"1285619600370159618";https://twitter.com/jrrmicro/status/1285619600370159618
natefoo;2020-07-21 12:54;0;1;"Pirola: MALVIRUS runs on Mac - ok, not *that* Mac. # BCC2020 # BOSC2020 # usegalaxypic.twitter.com/Csge6IVy8r";;;# # #;"1285619053944504321";https://twitter.com/natefoo/status/1285619053944504321
jrrmicro;2020-07-21 12:51;0;0;"Artem: # RNA # virus assembly has challenges, artifacts, uneven coverage, etc: many addressed by coronaSPADES Variant analysis helps with assembly, conservation considered as well. Future of # virus discovery could be very different # BCC2020";;;# # # #;"1285618384542081024";https://twitter.com/jrrmicro/status/1285618384542081024
jrrmicro;2020-07-21 12:51;0;0;"Artem Babaian: We need global biodiversity for # coronavirus (not just from humans) in the databases to understand the # evolution # BCC2020 http://Serratus.io gives super-fast access to SRA data for alignment to any RefSeq genome, and # Coronavirus";;;# # # #;"1285618383644499979";https://twitter.com/jrrmicro/status/1285618383644499979
natefoo;2020-07-21 12:51;1;2;"Agreed, as was the presentation # BCC2020 https://bcc2020.sched.com/event/coMW/serratus-ultra-deep-search-for-novel-coronaviruses …https://twitter.com/oldguyeric/status/1285615874846666752 …";;;#;"1285618293756264449";https://twitter.com/natefoo/status/1285618293756264449
ishwartweets;2020-07-21 12:50;0;2;"# bcc2020 # bosc2020pic.twitter.com/kAXffBmfmG";;;# #;"1285618252970971136";https://twitter.com/ishwartweets/status/1285618252970971136
stevetsa1;2020-07-21 12:46;5;2;"http://Serratus.io is a collaborative # OpenScience project for ultra-rapid discovery of known and unknown coronaviruses in response to the # COVID19 pandemic. # BCC2020 # BOSC2020 # OpenScience # DataScience";;;# # # # # #;"1285617060966539265";https://twitter.com/stevetsa1/status/1285617060966539265
oldguyeric;2020-07-21 12:41;1;0;"Serratus is very impressive # BCC2020";;;#;"1285615874846666752";https://twitter.com/oldguyeric/status/1285615874846666752
prashbio;2020-07-21 12:24;3;8;"Here's recording of my yesterday's talk at # BCC2020 https://vimeo.com/439941385/2610ffb9cf … @ bioclues # bioinformatics # collaborations # systemsgenomics @ iscb @ apbionetorg Thank you @ DrGPrice @ tnabtaf @ galaxyproject @ GalaxyAustralia @ OBF_BOSC # Karsten";;@ @ @ @ @ @ @ @;# # # # #;"1285611632798859265";https://twitter.com/prashbio/status/1285611632798859265
jrrmicro;2020-07-21 12:08;1;1;"@ Subina_Mehta poster on improving number of peptides in db when combining tools in # UseGalaxy with others not (yet) incorporated at # BCC2020. Better when using multiple tools, sectioning, and COMPIL. So prepare your matched # meta-genome/transcriptome/proteome for analysis!";;@;# # #;"1285607716325658625";https://twitter.com/jrrmicro/status/1285607716325658625
GxyWorks;2020-07-21 12:04;1;0;"Thanks for the warm welcome! To all conference attendees interested in learning what we can do for you - stop by our table on floor 1 at the # BCC2020 poster session!";;;#;"1285606460383203328";https://twitter.com/GxyWorks/status/1285606460383203328
bjoerngruening;2020-07-21 11:50;3;8;"Interactive Remo poster session with @ AnneFouilloux about # climate science in # usegalaxy. @ EoscLife @ EOSC_Nordic # BCC2020 pic.twitter.com/CQZC2ThRIy";;@ @ @;# # #;"1285602972030980096";https://twitter.com/bjoerngruening/status/1285602972030980096
stevetsa1;2020-07-21 11:48;5;4;"@ illusional_au presents Janis - an # opensource # Python framework that addresses this # interoperability problem by abstracting the workflow model in order to generate @ commonwl and WDL pipelines. https://bcc2020.sched.com/event/coMK/challenges-in-implementing-janis-a-generator-for-cwl-and-wdl-pipelines … # DataScience # workflows # BOSC2020 # BCC2020";;@ @;# # # # # # #;"1285602458518138881";https://twitter.com/stevetsa1/status/1285602458518138881
natefoo;2020-07-21 11:47;4;9;"Great # BCC2020 talk and a good experience for a # usegalaxy dev/admin to learn a bit about @ nextflowio! @ biocrusoe asked this question and in your answer you referenced a community board - can you go into more detail on that? https://twitter.com/EvanFloden/status/1285546548575821827 …pic.twitter.com/2Vjppgper5";;@ @;# #;"1285602343720017922";https://twitter.com/natefoo/status/1285602343720017922
illusional_au;2020-07-21 11:45;1;7;"Great questions about Janis at # bcc2020, really excited to be working on Nextflow support!";;;#;"1285601764444647424";https://twitter.com/illusional_au/status/1285601764444647424
jrrmicro;2020-07-21 11:41;0;1;"@ igbbioviz http://www.bioviz.org a downloadable genome browser with many model and nonMOD genomes available for dynamic viewing # BCC2020";;@;#;"1285600737339363331";https://twitter.com/jrrmicro/status/1285600737339363331
think_za;2020-07-21 11:25;4;9;"# BCC2020 # UseGalaxy Excellent talks and superb Q&A session! @ AnneFouilloux @ MCFoell @ mattiasf # MatthiasFahrner # GalaxyForEveryone @ Yvan2935 Voted most entertaining and charismatic session chair so far";;@ @ @ @;# # # #;"1285596848321896449";https://twitter.com/think_za/status/1285596848321896449
jrrmicro;2020-07-21 11:24;1;2;"# GVL incredibly powerful tool for # research # teaching with # UseGalaxy, Terminal, RStudio, and Jupyter in one Data Browser Interface Would love to see an integrated genome browser like @ apollo_bbop Note: watch for the managed # GVL deployments on Nectar/JetStream # BCC2020";;@;# # # # # #;"1285596456297140228";https://twitter.com/jrrmicro/status/1285596456297140228
yoyehudi;2020-07-21 11:19;0;17;"I'm know I'm really three years old, but I _will_ always giggle when people say "WDL" (for Workflow Description Language) out loud # BCC2020";;;#;"1285595292524515328";https://twitter.com/yoyehudi/status/1285595292524515328
OBF_BOSC;2020-07-21 11:13;0;2;". @ jrrmicro, your tweets have been amazing - thanks for helping to keep the twittersphere busy and informative for # BCC2020!";;@;#;"1285593817031356416";https://twitter.com/OBF_BOSC/status/1285593817031356416
think_za;2020-07-21 11:13;2;2;"# BCC2020 # UseGalaxy # GVL compatible with all major cloud providers. Easy to set up and manage Galaxy and co-applications (Jupyter, Rstudio) for particular projects. Thanks @ EnisAfgan @ almahmoudgxy @ nuwan_ag";;@ @ @;# # #;"1285593761507086336";https://twitter.com/think_za/status/1285593761507086336
jrrmicro;2020-07-21 11:00;0;6;"Not a coder myself. Learning a whole new language(s) as I listen to @ OBF_BOSC session talks. Big reason I came. Apologies to speakers when my tweets are incorrect! Open to corrections. # BCC2020";;@;#;"1285590499747823617";https://twitter.com/jrrmicro/status/1285590499747823617
stevetsa1;2020-07-21 11:00;0;1;"Jean-Tristan Brandenburg shared H3AGWAS analysis workflow for data quality control (QC) and basic genetic association testing @ H3Africa @ H3ABioNet # BOSC2020 # BCC2020 # GWAS # DataScience";;@ @;# # # #;"1285590443120644096";https://twitter.com/stevetsa1/status/1285590443120644096
Yvan2935;2020-07-21 10:58;6;6;"Amazing @ AnneFouilloux presenting Galaxy Climate # BCC2020 and ongoing @ EOSC_Nordic projects. So inspiring!!!pic.twitter.com/N8VFvaC7zG";;@ @;#;"1285590050047172614";https://twitter.com/Yvan2935/status/1285590050047172614
think_za;2020-07-21 10:57;1;2;"# BCC2020 # UseGalaxy Climate science workbench @ AnneFouilloux # winningpic.twitter.com/cFkEb0257r";;@;# # #;"1285589646135775232";https://twitter.com/think_za/status/1285589646135775232
jrrmicro;2020-07-21 10:55;1;3;"Re-write configuration to cut out steps Increase speed of DAG import on repeated imports and other scaling needs Better documentation invites # community participation Visual editor interface for users!! # BCC2020 @ OBF_BOSC";;@;# #;"1285589276760125440";https://twitter.com/jrrmicro/status/1285589276760125440
