username,date,retweets,favorites,geo,mentions,hashtags,id,;permalink,,,,,
m4tlch,4/21/2016 16:58,0,0,,,# #,7.23255E+17,https://twitter.com/m4tlch/status/723254598262263809,,,,,
SelenoExcell,4/21/2016 16:46,0,0,,@,#,7.23251E+17,https://twitter.com/SelenoExcell/status/723251462755622912,,,,,
EMDSerono,4/21/2016 16:44,0,0,,,#,7.23251E+17,https://twitter.com/EMDSerono/status/723251005039714304,,,,,
l3ighbrody,4/21/2016 16:42,1,3,,@,#,7.23251E+17,https://twitter.com/l3ighbrody/status/723250603615510528,,,,,
ASCOPost,4/21/2016 16:40,3,3,,,# #,7.2325E+17,https://twitter.com/ASCOPost/status/723250028165390337,,,,,
scisignal,4/21/2016 16:37,1,1,,@,#,7.23249E+17,https://twitter.com/scisignal/status/723249214075990018,,,,,
FightCRC,4/21/2016 16:36,2,2,,,#,7.23249E+17,https://twitter.com/FightCRC/status/723249165837324290,,,,,
lifearc1,4/21/2016 16:32,0,1,,,#,7.23248E+17,https://twitter.com/lifearc1/status/723247959845015552,,,,,
humanimmunenews,4/21/2016 16:31,4,0,,@,#,7.23248E+17,https://twitter.com/humanimmunenews/status/723247698212720642,,,,,
TheScientistLLC,4/21/2016 16:30,2,0,,,# #,7.23248E+17,https://twitter.com/TheScientistLLC/status/723247602620231680,,,,,
DanaFarber,4/21/2016 16:30,10,18,,@,#,7.23247E+17,https://twitter.com/DanaFarber/status/723247448605491202,,,,,
Rick__Buck,4/21/2016 16:21,1,2,,@,# #56eb9b5161e7,7.23245E+17,https://twitter.com/Rick__Buck/status/723245381937553408,,,,,
cornellGUcancer,4/21/2016 16:21,1,0,,,# # # #,7.23245E+17,https://twitter.com/cornellGUcancer/status/723245372592787456,,,,,
CGaenzler,4/21/2016 16:13,1,1,,@,# #,7.23243E+17,https://twitter.com/CGaenzler/status/723243199460990980,,,,,
LiveSciHealth,4/21/2016 16:12,0,2,,@,#,7.23243E+17,https://twitter.com/LiveSciHealth/status/723242933265305602,,,,,
BertrandBio,4/21/2016 16:08,1,1,,@,#,7.23242E+17,https://twitter.com/BertrandBio/status/723242131930898434,,,,,
GSKGradSchool,4/21/2016 16:08,0,0,,,#,7.23242E+17,https://twitter.com/GSKGradSchool/status/723242052172001280,,,,,
AACRFoundation,4/21/2016 16:05,0,0,,@,# #,7.23241E+17,https://twitter.com/AACRFoundation/status/723241190124978176,,,,,
AACR,4/21/2016 16:00,1,4,,,#,7.2324E+17,https://twitter.com/AACR/status/723239920316256257,,,,,
sesiegler,4/21/2016 15:52,0,0,,@,#,7.23238E+17,https://twitter.com/sesiegler/status/723238043847528448,,,,,
DelMarPharma,4/21/2016 15:45,0,1,,,#,7.23236E+17,https://twitter.com/DelMarPharma/status/723236117349158912,,,,,
avalentino,4/21/2016 15:31,0,1,,,#,7.23233E+17,https://twitter.com/avalentino/status/723232590539292674,,,,,
NorthShoreWeb,4/21/2016 15:31,0,0,,@ @10,# #,7.23233E+17,https://twitter.com/NorthShoreWeb/status/723232586340782081,,,,,
avalentino,4/21/2016 15:30,0,0,,,#,7.23232E+17,https://twitter.com/avalentino/status/723232478584967168,,,,,
EvanThomas84,4/21/2016 15:22,0,0,,@ @ @ @,,7.2323E+17,https://twitter.com/EvanThomas84/status/723230494880489473,,,,,
IAmMelGraham,4/21/2016 15:21,0,2,,@,#,7.2323E+17,https://twitter.com/IAmMelGraham/status/723230099458396160,,,,,
Medscape,4/21/2016 15:11,0,3,,,#,7.23228E+17,https://twitter.com/Medscape/status/723227559320653825,,,,,
RolfEhrhardt,4/21/2016 15:10,0,0,,@BioCision,#,7.23227E+17,https://twitter.com/RolfEhrhardt/status/723227357658644480,,,,,
MedscapeOnc,4/21/2016 15:10,4,4,,,# #,7.23227E+17,https://twitter.com/MedscapeOnc/status/723227309054926848,,,,,
HemOncToday,4/21/2016 15:09,1,0,,@,# #,7.23227E+17,https://twitter.com/HemOncToday/status/723227223063433216,,,,,
LucigenCorp,4/21/2016 15:02,0,0,,@,#,7.23226E+17,https://twitter.com/LucigenCorp/status/723225533593559043,,,,,
ASCOPost,4/21/2016 15:00,11,4,,,# #,7.23225E+17,https://twitter.com/ASCOPost/status/723225013915144193,,,,,
MayoCancerCare,4/21/2016 15:00,1,1,,,# #,7.23225E+17,https://twitter.com/MayoCancerCare/status/723224785308672000,,,,,
Rick__Buck,4/21/2016 14:47,0,0,,@ @ @VPOTUS,# #,7.23222E+17,https://twitter.com/Rick__Buck/status/723221591941746690,,,,,
UCSFCancer,4/21/2016 14:45,13,20,,@,# # #,7.23221E+17,https://twitter.com/UCSFCancer/status/723221161165905920,,,,,
RoswellPark,4/21/2016 14:40,1,3,,,#,7.2322E+17,https://twitter.com/RoswellPark/status/723219792677769217,,,,,
sesiegler,4/21/2016 14:31,0,0,,@ @HansBishop1,#,7.23218E+17,https://twitter.com/sesiegler/status/723217657726525441,,,,,
EpiGentek,4/21/2016 14:28,0,0,,,#,7.23217E+17,https://twitter.com/EpiGentek/status/723216817901211648,,,,,
TweetedScience,4/21/2016 14:21,0,0,,,#,7.23215E+17,https://twitter.com/TweetedScience/status/723215099465469952,,,,,
LobularResearch,4/21/2016 14:21,0,0,,@PiescheM,#,7.23215E+17,https://twitter.com/LobularResearch/status/723215096445444096,,,,,
d2merino,4/21/2016 14:13,4,5,,@ @,# #,7.23213E+17,https://twitter.com/d2merino/status/723213207221850112,,,,,
MedscapeStudent,4/21/2016 14:11,2,0,,,# #,7.23212E+17,https://twitter.com/MedscapeStudent/status/723212461030043648,,,,,
Asuragen,4/21/2016 14:10,1,0,,,# # #,7.23212E+17,https://twitter.com/Asuragen/status/723212344805994497,,,,,
NM_Urology,4/21/2016 13:57,0,0,,@ @,#,7.23209E+17,https://twitter.com/NM_Urology/status/723209100130131977,,,,,
CancerNetwrk,4/21/2016 13:50,2,0,,,# #,7.23207E+17,https://twitter.com/CancerNetwrk/status/723207396860944384,,,,,
NovartisScience,4/21/2016 13:50,4,7,,,#,7.23207E+17,https://twitter.com/NovartisScience/status/723207370868842496,,,,,
NikolaidesLaura,4/21/2016 13:50,1,2,,@ @,#,7.23207E+17,https://twitter.com/NikolaidesLaura/status/723207345786880000,,,,,
ASCOPost,4/21/2016 13:45,5,2,,,# #,7.23206E+17,https://twitter.com/ASCOPost/status/723205958617452544,,,,,
ShengyuKu,4/21/2016 13:33,0,0,,@ @ @,,7.23203E+17,https://twitter.com/ShengyuKu/status/723203024378847232,,,,,
arleneweintraub,4/21/2016 13:30,2,3,,@,#,7.23202E+17,https://twitter.com/arleneweintraub/status/723202297141014528,,,,,
TheAMcCann,4/21/2016 13:27,0,0,,,#,7.23202E+17,https://twitter.com/TheAMcCann/status/723201562873458689,,,,,
MedscapeOnc,4/21/2016 13:26,3,0,,,# # #,7.23201E+17,https://twitter.com/MedscapeOnc/status/723201133737467905,,,,,
humanimmunenews,4/21/2016 13:13,1,1,,@,#,7.23198E+17,https://twitter.com/humanimmunenews/status/723198002463121408,,,,,
Immune_News,4/21/2016 13:13,2,1,,@,#,7.23198E+17,https://twitter.com/Immune_News/status/723198002387623937,,,,,
MedscapePharm,4/21/2016 13:11,0,0,,,#,7.23197E+17,https://twitter.com/MedscapePharm/status/723197360998744064,,,,,
PresidentRp2020,4/21/2016 13:05,0,0,,,#,7.23196E+17,https://twitter.com/PresidentRp2020/status/723195906850492416,,,,,
MayoCancerCare,4/21/2016 13:05,1,3,,,# #,7.23196E+17,https://twitter.com/MayoCancerCare/status/723195847723372545,,,,,
KKauffman131,4/21/2016 13:04,0,1,,,# #,7.23196E+17,https://twitter.com/KKauffman131/status/723195695558189056,,,,,
illuminaLive,4/21/2016 12:50,0,0,,@,#,7.23192E+17,https://twitter.com/illuminaLive/status/723192239237804032,,,,,
PiescheLab,4/21/2016 12:47,8,6,,,# # #,7.23191E+17,https://twitter.com/PiescheLab/status/723191379292123136,,,,,
MedscapeNeuro,4/21/2016 12:43,0,0,,,#,7.2319E+17,https://twitter.com/MedscapeNeuro/status/723190313750155264,,,,,
Aiims1742,4/21/2016 12:37,2,1,,@,# # # #,7.23189E+17,https://twitter.com/Aiims1742/status/723188862189592577,,,,,
sloan_kettering,4/21/2016 12:35,6,5,,@ @,# #,7.23188E+17,https://twitter.com/sloan_kettering/status/723188333275291649,,,,,
AlpineBV_Miller,4/21/2016 12:33,2,3,,@,# #,7.23188E+17,https://twitter.com/AlpineBV_Miller/status/723188018203512832,,,,,
AACR,4/21/2016 12:30,4,5,,,# #,7.23187E+17,https://twitter.com/AACR/status/723187059972673537,,,,,
ChairmansBlog,4/21/2016 12:30,0,0,,,# #,7.23187E+17,https://twitter.com/ChairmansBlog/status/723187047431725057,,,,,
jtb859,4/21/2016 12:21,0,0,,@,#,7.23185E+17,https://twitter.com/jtb859/status/723184957334556673,,,,,
ESchattner,4/21/2016 12:21,2,3,,@ @,#6b0d322761e7 #,7.23185E+17,https://twitter.com/ESchattner/status/723184806197100544,,,,,
metricausa,4/21/2016 12:15,0,1,,@,# # #,7.23183E+17,https://twitter.com/metricausa/status/723183488812208128,,,,,
owlchick_april,4/21/2016 12:05,0,0,,@,# #,7.23181E+17,https://twitter.com/owlchick_april/status/723180951040331776,,,,,
B9Creations,4/21/2016 12:04,1,0,,,# #,7.23181E+17,https://twitter.com/B9Creations/status/723180561041256449,,,,,
SeqComplete,4/21/2016 12:03,0,0,,@,#,7.2318E+17,https://twitter.com/SeqComplete/status/723180322553225217,,,,,
JHUBME,4/21/2016 12:02,0,0,,@,# #,7.2318E+17,https://twitter.com/JHUBME/status/723180159134781440,,,,,
PresCancerPanel,4/21/2016 12:01,5,4,,@,# # #,7.2318E+17,https://twitter.com/PresCancerPanel/status/723179877952835585,,,,,
ThePittNews,4/21/2016 12:01,0,1,,@,,7.2318E+17,https://twitter.com/ThePittNews/status/723179753587523585,,,,,
OncologyCentral,4/21/2016 12:00,1,0,,,# # # #,7.2318E+17,https://twitter.com/OncologyCentral/status/723179725598814208,,,,,
STEMCELLTech,4/21/2016 11:55,0,1,,,# #,7.23178E+17,https://twitter.com/STEMCELLTech/status/723178309052469248,,,,,
RLobb,4/21/2016 11:46,0,0,,,# #,7.23176E+17,https://twitter.com/RLobb/status/723176156774707201,,,,,
arleneweintraub,4/21/2016 11:45,1,1,,@ @,# #,7.23176E+17,https://twitter.com/arleneweintraub/status/723175794432978944,,,,,
AACRFoundation,4/21/2016 11:35,1,3,,@ @,,7.23173E+17,https://twitter.com/AACRFoundation/status/723173237081825281,,,,,
Ludwig_Cancer,4/21/2016 11:34,1,2,,@,#,7.23173E+17,https://twitter.com/Ludwig_Cancer/status/723172978368765952,,,,,
sloan_kettering,4/21/2016 11:25,5,2,,,# #,7.23171E+17,https://twitter.com/sloan_kettering/status/723170708801609728,,,,,
POLITICOPulse,4/21/2016 11:22,2,2,,@ @ @ @ @ @,,7.2317E+17,https://twitter.com/POLITICOPulse/status/723169923179118596,,,,,
Immuneering,4/21/2016 11:15,0,1,,@ @,# #,7.23168E+17,https://twitter.com/Immuneering/status/723168200016293888,,,,,
ResearchAmerica,4/21/2016 11:12,1,0,,@ @,# #,7.23167E+17,https://twitter.com/ResearchAmerica/status/723167447474302976,,,,,
MedscapePharm,4/21/2016 11:11,1,2,,,# #,7.23167E+17,https://twitter.com/MedscapePharm/status/723167163998081024,,,,,
YCYH2018,4/21/2016 11:09,0,1,,@ @,# # #,7.23167E+17,https://twitter.com/YCYH2018/status/723166753325371392,,,,,
Rick__Buck,4/21/2016 11:07,0,0,,,# #,7.23166E+17,https://twitter.com/Rick__Buck/status/723166280417562624,,,,,
Aiims1742,4/21/2016 11:01,3,6,,,# # #,7.23165E+17,https://twitter.com/Aiims1742/status/723164784019939338,,,,,
dhovekamp42,4/21/2016 10:59,1,2,,,# # # # # #,7.23164E+17,https://twitter.com/dhovekamp42/status/723164365319340033,,,,,
StockwellSerena,4/21/2016 10:59,0,1,,@,#,7.23164E+17,https://twitter.com/StockwellSerena/status/723164227360329728,,,,,
MedscapeOnc,4/21/2016 10:59,0,0,,,# #,7.23164E+17,https://twitter.com/MedscapeOnc/status/723164142555648000,,,,,
GustaveRoussy,4/21/2016 10:55,1,0,,,# #,7.23163E+17,https://twitter.com/GustaveRoussy/status/723163185281306624,,,,,
BioDataGanache,4/21/2016 10:54,0,0,,@ @ @,,7.23163E+17,https://twitter.com/BioDataGanache/status/723163015697338368,,,,,
DaleYuzuki,4/21/2016 10:50,4,3,,@,#,7.23162E+17,https://twitter.com/DaleYuzuki/status/723162095462821888,,,,,
Becky_Kusko,4/21/2016 10:50,2,3,,,# #,7.23162E+17,https://twitter.com/Becky_Kusko/status/723161963388383232,,,,,
QIAGENscience,4/21/2016 10:46,0,0,,,# # # #,7.23161E+17,https://twitter.com/QIAGENscience/status/723160866556903424,,,,,
ArtDrugDiscover,4/21/2016 10:43,0,0,,@,#,7.2316E+17,https://twitter.com/ArtDrugDiscover/status/723160242591141893,,,,,
StockwellSerena,4/21/2016 10:41,0,0," while pondering long list of constructive changes to consider.."" http://www.cancer.gov/news-events/cancer-currents-blog/2016/moonshot-biden-aacr?cid=eb_govdel …""",,@NCIDrDoug @,#,7.2316E+17,https://twitter.com/StockwellSerena/status/723159653496934408,,,,
oncorosell,4/21/2016 10:37,0,0,,@,#,7.23159E+17,https://twitter.com/oncorosell/status/723158708600070144,,,,,
PangaeaOncology,4/21/2016 10:37,0,0,,@,#,7.23159E+17,https://twitter.com/PangaeaOncology/status/723158708319084544,,,,,
CancerNetwrk,4/21/2016 10:36,1,0,,,# # #,7.23159E+17,https://twitter.com/CancerNetwrk/status/723158523299819520,,,,,
AACR,4/21/2016 10:35,1,3,,,#,7.23158E+17,https://twitter.com/AACR/status/723158139386753024,,,,,
usistf,4/21/2016 10:22,0,1,,@,,7.23155E+17,https://twitter.com/usistf/status/723154856718934016,,,,,
Rick__Buck,4/21/2016 10:18,0,0,,@,# #71dc90867077,7.23154E+17,https://twitter.com/Rick__Buck/status/723154061894119425,,,,,
cancrx,4/21/2016 10:18,0,0,,@ @ @,#,7.23154E+17,https://twitter.com/cancrx/status/723153933053493248,,,,,
CellSymposia,4/21/2016 10:15,0,0,,,# #,7.23153E+17,https://twitter.com/CellSymposia/status/723153240783765504,,,,,
PiescheLab,4/21/2016 10:14,0,1,,,# # #489fc7697077,7.23153E+17,https://twitter.com/PiescheLab/status/723152946477715456,,,,,
CHHastings,4/21/2016 10:12,2,2,,,# # #,7.23152E+17,https://twitter.com/CHHastings/status/723152360906829825,,,,,
DaleYuzuki,4/21/2016 10:06,0,0,,,#,7.23151E+17,https://twitter.com/DaleYuzuki/status/723150849799774208,,,,,
Magda_Skipper,4/21/2016 10:02,1,0,,,#,7.2315E+17,https://twitter.com/Magda_Skipper/status/723149910300864512,,,,,
CancerTodayMag,4/21/2016 10:01,12,15,,@ @,#,7.2315E+17,https://twitter.com/CancerTodayMag/status/723149749625348097,,,,,
Magda_Skipper,4/21/2016 10:00,0,0,,,#,7.23149E+17,https://twitter.com/Magda_Skipper/status/723149477276729344,,,,,
Magda_Skipper,4/21/2016 9:59,0,2,,,#,7.23149E+17,https://twitter.com/Magda_Skipper/status/723149279485931522,,,,,
Magda_Skipper,4/21/2016 9:58,2,6,,,#,7.23149E+17,https://twitter.com/Magda_Skipper/status/723148945921331201,,,,,
CurrentIncurSci,4/21/2016 9:58,1,2,,,# # #,7.23149E+17,https://twitter.com/CurrentIncurSci/status/723148891747577856,,,,,
bradloncar,4/21/2016 9:52,1,6,,,#,7.23147E+17,https://twitter.com/bradloncar/status/723147434839285765,,,,,
ccsainc,4/21/2016 9:47,2,2,,,#,7.23146E+17,https://twitter.com/ccsainc/status/723146188258725888,,,,,
theCRAR,4/21/2016 9:46,0,0,,,# #,7.23146E+17,https://twitter.com/theCRAR/status/723145861044273153,,,,,
MayoCancerCare,4/21/2016 9:45,2,2,,,#,7.23146E+17,https://twitter.com/MayoCancerCare/status/723145515324575744,,,,,
hilaryarobbins,4/21/2016 9:40,0,0,,@ @,# #,7.23144E+17,https://twitter.com/hilaryarobbins/status/723144263467331584,,,,,
MDedgeHemOnc,4/21/2016 9:32,1,0,,,# # #,7.23142E+17,https://twitter.com/MDedgeHemOnc/status/723142482897199104,,,,,
DefiniensLife,4/21/2016 9:30,1,0,,@ @,# # #,7.23142E+17,https://twitter.com/DefiniensLife/status/723141850861805568,,,,,
AshPhD,4/21/2016 9:27,0,0,,@,#,7.23141E+17,https://twitter.com/AshPhD/status/723140990740078592,,,,,
MSUnews,4/21/2016 9:26,2,2,,@ @ @ @,#,7.23141E+17,https://twitter.com/MSUnews/status/723140733008400384,,,,,
EMJOncology,4/21/2016 9:20,0,0,,@,#,7.23139E+17,https://twitter.com/EMJOncology/status/723139281540272128,,,,,
Siobhan_kM,4/21/2016 9:18,0,0,,,# # #,7.23139E+17,https://twitter.com/Siobhan_kM/status/723138724293431296,,,,,
CytomXInc,4/21/2016 9:02,2,3,,,#,7.23135E+17,https://twitter.com/CytomXInc/status/723134852799717376,,,,,
IOPPublishing,4/21/2016 9:00,0,1,,,#,7.23134E+17,https://twitter.com/IOPPublishing/status/723134397885636608,,,,,
GoHealio,4/21/2016 9:00,0,0,,@,# #,7.23134E+17,https://twitter.com/GoHealio/status/723134299109625856,,,,,
arleneweintraub,4/21/2016 8:36,1,3,,@ @,# #,7.23128E+17,https://twitter.com/arleneweintraub/status/723128235211513856,,,,,
immuno_lulu,4/21/2016 8:32,0,1,,,# # #,7.23127E+17,https://twitter.com/immuno_lulu/status/723127313458548736,,,,,
Nkttwebtv,4/21/2016 8:31,0,0,,,# #,7.23127E+17,https://twitter.com/Nkttwebtv/status/723127124077453312,,,,,
YaleMed,4/21/2016 8:16,1,5,,@ @NCIExhibitspic,#,7.23123E+17,https://twitter.com/YaleMed/status/723123132219813888,,,,,
ClevelandClinic,4/21/2016 8:01,9,16,,@ @,# #,7.23119E+17,https://twitter.com/ClevelandClinic/status/723119366582099970,,,,,
Aiims1742,4/21/2016 7:59,2,3,,@ @,# # # #,7.23119E+17,https://twitter.com/Aiims1742/status/723118867577344005,,,,,
BioDataGanache,4/21/2016 7:44,0,0,,@ @,# #,7.23115E+17,https://twitter.com/BioDataGanache/status/723115153005416448,,,,,
MDAndersonNews,4/21/2016 7:12,3,3,,,# # #,7.23107E+17,https://twitter.com/MDAndersonNews/status/723107012247064581,,,,,
PromegaFR,4/21/2016 7:05,0,0,,,#,7.23105E+17,https://twitter.com/PromegaFR/status/723105296953053184,,,,,
Dr_Hisani,4/21/2016 6:54,0,0,,@,#,7.23103E+17,https://twitter.com/Dr_Hisani/status/723102710535311360,,,,,
rnomics,4/21/2016 6:47,0,0,,,# # # # #,7.23101E+17,https://twitter.com/rnomics/status/723100730370871296,,,,,
ManelEsteller,4/21/2016 6:08,0,2,,,#,7.23091E+17,https://twitter.com/ManelEsteller/status/723091114492846080,,,,,
ChrisLancashir3,4/21/2016 5:23,0,0,,@,# #immuno #,7.2308E+17,https://twitter.com/ChrisLancashir3/status/723079657403228168,,,,,
10timesthemoney,4/21/2016 5:17,0,0,,@ @,,7.23078E+17,https://twitter.com/10timesthemoney/status/723078197965803520,,,,,
BioDataGanache,4/21/2016 5:15,1,2,,@ @AshishKumar2050 @ @ @ @,,7.23078E+17,https://twitter.com/BioDataGanache/status/723077678023090176,,,,,
PatSchloss,4/21/2016 5:12,0,1,,@AshishKumar2050 @ @ @ @ @,,7.23077E+17,https://twitter.com/PatSchloss/status/723076974076407808,,,,,
_SOLTI,4/21/2016 5:01,0,0,,,#,7.23074E+17,https://twitter.com/_SOLTI/status/723074066421305344,,,,,
geneXplain,4/21/2016 4:19,0,0,,,# #,7.23064E+17,https://twitter.com/geneXplain/status/723063635648610304,,,,,
Thomas_Wilckens,4/21/2016 4:10,0,0,,,# #,7.23061E+17,https://twitter.com/Thomas_Wilckens/status/723061284560900096,,,,,
TAPBiosystems,4/21/2016 4:10,0,0,,@,# #,7.23061E+17,https://twitter.com/TAPBiosystems/status/723061276889460736,,,,,
DrSuePearson,4/21/2016 4:02,0,0,,@,# #,7.23059E+17,https://twitter.com/DrSuePearson/status/723059381449949184,,,,,
isciencewriter,4/21/2016 4:02,0,1,,@,# #,7.23059E+17,https://twitter.com/isciencewriter/status/723059381290545152,,,,,
ChristieLibrary,4/21/2016 3:29,0,0,,@,#,7.23051E+17,https://twitter.com/ChristieLibrary/status/723051127655124992,,,,,
LiveSciHealth,4/21/2016 3:00,0,3,,@,#,7.23044E+17,https://twitter.com/LiveSciHealth/status/723043824134664192,,,,,
NovateurBio,4/21/2016 2:46,1,0,,@,#,7.2304E+17,https://twitter.com/NovateurBio/status/723040292727717889,,,,,
Bionomics1,4/21/2016 2:01,0,0,,,#,7.23029E+17,https://twitter.com/Bionomics1/status/723028826544988160,,,,,
Ludwig_Cancer,4/21/2016 1:07,0,2,,@,#,7.23015E+17,https://twitter.com/Ludwig_Cancer/status/723015271561093120,,,,,
LiveSciHealth,4/20/2016 23:57,2,1,,@,#,7.22998E+17,https://twitter.com/LiveSciHealth/status/722997603726712832,,,,,
BioDataGanache,4/20/2016 23:52,2,2,,@,# #,7.22996E+17,https://twitter.com/BioDataGanache/status/722996293107257348,,,,,
SRPT_Fan,4/20/2016 23:50,0,0,,@ @ @,,7.22996E+17,https://twitter.com/SRPT_Fan/status/722995928899047426,,,,,
Clindata,4/20/2016 23:45,0,0,,@,# # #,7.22995E+17,https://twitter.com/Clindata/status/722994762647654402,,,,,
DougSharp3,4/20/2016 23:27,0,0,,@,#,7.2299E+17,https://twitter.com/DougSharp3/status/722990143162847232,,,,,
collabrx,4/20/2016 23:13,1,2,,,# # # #,7.22986E+17,https://twitter.com/collabrx/status/722986482554798080,,,,,
andrewjboone,4/20/2016 22:53,0,1,,@,#,7.22982E+17,https://twitter.com/andrewjboone/status/722981672573108224,,,,,
AndytweetM,4/20/2016 22:52,0,0,,,#,7.22981E+17,https://twitter.com/AndytweetM/status/722981275305431040,,,,,
surgeonretina,4/20/2016 22:39,0,1,,@ @ @,#,7.22978E+17,https://twitter.com/surgeonretina/status/722978124175138816,,,,,
TweetedScience,4/20/2016 22:32,0,0,,,# #,7.22976E+17,https://twitter.com/TweetedScience/status/722976379889979392,,,,,
TweetedScience,4/20/2016 22:32,0,0,,,#,7.22976E+17,https://twitter.com/TweetedScience/status/722976374227636228,,,,,
jleePSOC,4/20/2016 22:28,3,3,,,# #,7.22975E+17,https://twitter.com/jleePSOC/status/722975296132014082,,,,,
GENbio,4/20/2016 22:25,2,3,,,# #,7.22974E+17,https://twitter.com/GENbio/status/722974428125138944,,,,,
GENbio,4/20/2016 22:20,8,5,,,#,7.22973E+17,https://twitter.com/GENbio/status/722973170270113794,,,,,
ThinkBeyondPink,4/20/2016 22:10,0,0,,,#,7.22971E+17,https://twitter.com/ThinkBeyondPink/status/722970648188968960,,,,,
TGen,4/20/2016 21:45,0,1,,,# #,7.22964E+17,https://twitter.com/TGen/status/722964405168824320,,,,,
SwerveAM,4/20/2016 21:44,0,0,,,# # # # # #,7.22964E+17,https://twitter.com/SwerveAM/status/722964127803539456,,,,,
omegabiotek,4/20/2016 21:32,0,0,,,# #,7.22961E+17,https://twitter.com/omegabiotek/status/722961236137111552,,,,,
Psomagen,4/20/2016 21:31,0,0,,,# # #,7.22961E+17,https://twitter.com/Psomagen/status/722961032445104129,,,,,
1million4anna,4/20/2016 21:27,1,2,,@,# #,7.2296E+17,https://twitter.com/1million4anna/status/722959864104800256,,,,,
danieldposton,4/20/2016 21:13,0,0,,,# # #,7.22956E+17,https://twitter.com/danieldposton/status/722956494434529280,,,,,
LouisJDeGennaro,4/20/2016 21:03,2,6,,@,#,7.22954E+17,https://twitter.com/LouisJDeGennaro/status/722953989671792640,,,,,
cancrx,4/20/2016 21:00,0,4,,@ @,#,7.22953E+17,https://twitter.com/cancrx/status/722953053301710850,,,,,
dhovekamp42,4/20/2016 20:56,0,0,,,# #,7.22952E+17,https://twitter.com/dhovekamp42/status/722952150892957696,,,,,
cancrx,4/20/2016 20:50,0,0,,@,#,7.22951E+17,https://twitter.com/cancrx/status/722950664599441408,,,,,
ykhodor,4/20/2016 20:37,0,1,,,#,7.22947E+17,https://twitter.com/ykhodor/status/722947305448546305,,,,,
