username,date,retweets,favorites,text,geo,mentions,hashtags,id,;permalink,,,,
TuftsB,6/6/2014 17:23,0,0,@ ASCO 'and how does denial of medically justifiable care help me as a myeloma patient? Save money lose lives # mliwi,,@,#,4.75025E+17,https://twitter.com/TuftsB/status/475025173054513152,,,,
ProjectInno,6/6/2014 17:20,2,5,We were honored to officially introduce our white paper on cancer # innovation at # ASCO14: http://ow.ly/xITgW,,,# #,4.75024E+17,https://twitter.com/ProjectInno/status/475024348479520768,,,,
MyelomaTeacher,6/6/2014 17:17,0,0,# ASCO14: Remission of Disseminated Cancer After Systemic Oncolytic # Virotherapy # myeloma @ IMFmyeloma @ mayomyeloma http://m.youtube.com/watch?v=d6pJBfexmpc&feature=em-uploademail …,,@ @,# # #,4.75024E+17,https://twitter.com/MyelomaTeacher/status/475023809272352770,,,,
appistry,6/6/2014 17:15,0,0,Thanks to all who came by our booth at # ASCO14! cc: @ ASCO # ASCO2014,,@,# #,4.75023E+17,https://twitter.com/appistry/status/475023195247243264,,,,
gthuang,6/6/2014 17:14,3,0,"Major themes from # ASCO2014: big pharma and post-IPO biotechs, as @ alexlash and @ benthefidler report: http://www.xconomy.com/boston/2014/06/06/post-ipo-biotechs-have-news-but-big-pharma-drives-the-asco-boat/ …",,@ @,#,4.75023E+17,https://twitter.com/gthuang/status/475022971120009216,,,,
teamoncology,6/6/2014 16:48,0,1,"Based on this new data, Zometa at least 1 year for every 3-4 W & then every 12 W for BC bone met. http://abstracts.asco.org/144/AbstView_144_129791.html … # ASCO14",,,#,4.75016E+17,https://twitter.com/teamoncology/status/475016358661337089,,,,
teamoncology,6/6/2014 16:46,0,0,【 # ASCO14 Important Update】U can give Zometa w/less frequent interval to breast cancer bone met. http://abstracts.asco.org/144/AbstView_144_129791.html …,,,#,4.75016E+17,https://twitter.com/teamoncology/status/475015874466701312,,,,
teamoncology,6/6/2014 16:45,2,0,【 # ASCO14 Important Update】Early support to caregivers improve their QOL. Something that we forget to provide. http://abstracts.asco.org/144/AbstView_144_131678.html … # BCSM,,,# #,4.75016E+17,https://twitter.com/teamoncology/status/475015662457204736,,,,
SHAREing,6/6/2014 16:45,1,0,"Join us for a webinar w/ Dr. Dizon on news abt # metastatic disease from # ASCO14: Th 6/12, 12:30PM ET http://ow.ly/xCskd . @ metavivor",,@,# #,4.75016E+17,https://twitter.com/SHAREing/status/475015573995544576,,,,
HelpSaveDarcy,6/6/2014 16:44,0,0,More # melanoma news coming from American Society of Clinical Oncology @ ASCO # skincancer http://fb.me/6QBF1prPw,,@,# #,4.75015E+17,https://twitter.com/HelpSaveDarcy/status/475015332499697664,,,,
teamoncology,6/6/2014 16:43,1,0,Why do Oncologist Tweet? http://www.medpagetoday.com/HematologyOncology/LungCancer/46176 … # ASCO14,,,#,4.75015E+17,https://twitter.com/teamoncology/status/475015240514424833,,,,
CHI_CIRI,6/6/2014 16:42,0,2,"Exciting, new # connections made at # ASCO2014 by @ CHI_CIRI staff and Dr. Dax Kurbegov - @ CHI_Updatespic.twitter.com/6PWUxwyd1X",,@ @,# #,4.75015E+17,https://twitter.com/CHI_CIRI/status/475014859596120064,,,,
genection,6/6/2014 16:41,0,0,"Look at # ASCO14 highlights, including news about Imbruvica from Pharmacyclics http://www.cancer.net/research-and-advocacy/asco-annual-meetings/highlights-day …",,,#,4.75015E+17,https://twitter.com/genection/status/475014753329229824,,,,
DrBobGoldberg,6/6/2014 16:41,0,0,@ ASCO: cancer patients have duty to die if they cost too much # ascorations,,@,#,4.75015E+17,https://twitter.com/DrBobGoldberg/status/475014569606516736,,,,
fwpharma,6/6/2014 16:30,3,1,Been out of the # ASCO14 loop? Read our Friday Five – 5 questions raised this week in # pharma pic.twitter.com/A3VzIcJIow http://bit.ly/1kFGvbt,,,# #,4.75012E+17,https://twitter.com/fwpharma/status/475011855522754560,,,,
BRCAresponder,6/6/2014 16:29,0,0,@ ASCOPost @ ASCO # ASCO14 You've been quoted in @ BRCAresponder WEEKLY news https://storify.com/BRCAresponder/6-6-14-brcaresponder-weekly … # cancer # research # BRCA # Oncology,,@ @ @,# # # # #,4.75012E+17,https://twitter.com/BRCAresponder/status/475011716657324032,,,,
CCO_Oncology,6/6/2014 16:16,0,1,CCO's Independent Conference Coverage of # ASCO2014 is now available http://ow.ly/xIQcG,,,#,4.75008E+17,https://twitter.com/CCO_Oncology/status/475008365190713344,,,,
LDGreen66,6/6/2014 16:11,6,1,ASCO Oncologists: Why I Tweet http://www.medpagetoday.com/HematologyOncology/LungCancer/46176 … # ASCO14,,,#,4.75007E+17,https://twitter.com/LDGreen66/status/475007168630906880,,,,
scientre,6/6/2014 16:05,1,0,ICYMI AduroBiotech licensed LADD immunotx platform 4 prostate cancer http://ht.ly/xHXms Phase1b meso # asco14 http://ht.ly/xHXjs,,,#,4.75006E+17,https://twitter.com/scientre/status/475005521104502784,,,,
urotoday,6/6/2014 15:58,0,0,"Keane's Corner - Listen to editor-in-chief Tom Keane give his June update, focusing on # ASCO14 http://bit.ly/1lbRoS3 pic.twitter.com/RXT5iC7q0K",,,#,4.75004E+17,https://twitter.com/urotoday/status/475003806057390080,,,,
HelpSaveDarcy,6/6/2014 15:54,2,2,Examining the # history of # melanoma treatment success from American Society of Clinical Oncology @ ASCO http://fb.me/6zf5xVd1q,,@,# #,4.75003E+17,https://twitter.com/HelpSaveDarcy/status/475002774157930496,,,,
OncEd,6/6/2014 15:51,0,0,Missed # ASCO14 in Chicago? Last day for early bird fees to register to Best of ASCO Canada on June 19-20 in Toronto http://www.oncologyeducation.com/events/upcoming-events/asco2014toronto/conference-details/ …,,,#,4.75002E+17,https://twitter.com/OncEd/status/475001968063037440,,,,
MelanomaReAlli,6/6/2014 15:44,1,0,. @ ONAcom shares new treatment options for advanced # melanoma http://www.oncologynurseadvisor.com/asco-new-treatment-options-available-for-advanced-melanoma/article/349798/ … # ASCO14,,@,# #,4.75E+17,https://twitter.com/MelanomaReAlli/status/475000236075929600,,,,
disparityreport,6/6/2014 15:42,0,0,Why do oncologists tweet? http://bit.ly/1nnUSkx # ASCO14,,,#,4.75E+17,https://twitter.com/disparityreport/status/474999753248210944,,,,
drseisenberg,6/6/2014 15:30,0,1,# ASCO14 # Burnout and # Oncology—Identifying and managing physician dissatisfaction in a modern practice environment: http://connection.asco.org/Magazine/Article/ID/2858/Burnout-and-OncologyIdentifying-and-managing-physician-dissatisfaction-in-a-modern-practice-environment.aspx …,,,# # #,4.74997E+17,https://twitter.com/drseisenberg/status/474996708762337280,,,,
ByJonGardner,6/6/2014 15:03,0,0,". @ AndytweetM forgive me. That was a mistake. Bladder cancer, not ovarian. # FierceASCO # ASCO14",,@,# #,4.7499E+17,https://twitter.com/ByJonGardner/status/474989869039886337,,,,
ESchattner,6/6/2014 15:02,0,0,via @ LizDowling2: # Oncologists tell us why they tweet at # ASCO14. See the video @ medpagetoday -http://bit.ly/1kE64eb,,@ @,# #,4.7499E+17,https://twitter.com/ESchattner/status/474989661937737728,,,,
CancerResearch,6/6/2014 15:02,0,1,Fundraising with Team CRI has never been easier. # CIM2014 # ASCO14 http://ow.ly/xyADA,,,# #,4.7499E+17,https://twitter.com/CancerResearch/status/474989610221973505,,,,
fischmd,6/6/2014 14:56,1,0,"MT @ jburzawa: Immunotherapy treats # cervicalcancer with success, via Nature World News http://www.natureworldnews.com/articles/7356/20140602/immunotherapy-treats-cervical-cancer-success.htm … # ASCO14 # gyncsm",,@,# # #,4.74988E+17,https://twitter.com/fischmd/status/474988309476020224,,,,
MedClerkships,6/6/2014 14:54,0,1,“ @ AU_Antigua: insider look at what it takes to submit & present research to the @ asco annual conference http://n.pr/1nHKoQt ” Great find!,,@ @,,4.74988E+17,https://twitter.com/MedClerkships/status/474987668850233344,,,,
AU_Antigua,6/6/2014 14:52,0,1,An insider look at what it takes to submit & present research to the @ asco annual conference http://n.pr/1nHKoQt,,@,,4.74987E+17,https://twitter.com/AU_Antigua/status/474987086601142272,,,,
CancerTherAdvsr,6/6/2014 14:45,0,1,A Fellow's Perspective: Overview of the # ASCO2014 # BreastCancer Plenary Sessions http://ow.ly/xIzVE,,,# #,4.74985E+17,https://twitter.com/CancerTherAdvsr/status/474985333848031232,,,,
MyelomaTeacher,6/6/2014 14:36,1,1,Overview of # ASCO14 by Dr. Paul Richardson @ DanaFarber # myeloma # mmsm http://m.youtube.com/watch?feature=em-uploademail&v=IhzEEiYCPKY …,,@,# # #,4.74983E+17,https://twitter.com/MyelomaTeacher/status/474983216214839296,,,,
FocusonCancer,6/6/2014 14:31,0,0,4 treatment combos including FOLFOX/FOLFIRI/Avastin/Erbitux provide similar survival in colorectal cancer. http://bit.ly/15408Sm # ASCO14,,,#,4.74982E+17,https://twitter.com/FocusonCancer/status/474981888835059712,,,,
medpagetoday,6/6/2014 14:30,0,0,ASCO: MET-Targeted Drug Flops. @ atscommunity # ASCO14 http://bit.ly/1rR9qOA,,@,#,4.74982E+17,https://twitter.com/medpagetoday/status/474981595003121664,,,,
dytcmd,6/6/2014 14:28,1,1,". @ montypal @ ERPlimackMD @ ASCO Instd of massaging data to show benefit to adj chemo, we shd strongly rec for NAC--it has better data! # blcsm",,@ @ @,#,4.74981E+17,https://twitter.com/dytcmd/status/474981284109107200,,,,
LizDowling2,6/6/2014 14:27,0,0,Oncologists tell us why they tweet at # ASCO14. See the video http://bit.ly/1nnQuSI,,,#,4.74981E+17,https://twitter.com/LizDowling2/status/474981032240746496,,,,
fischmd,6/6/2014 14:23,8,9,"Oncologists @ ASCO explain [on video] Why I Tweet"" http://ow.ly/xIBfV w/ @ AneesChagpar @ gcolditz @ wallyjc @ fischmd @ Ovatars @ rsm2800""",,@ @ @ @ @ @ @,,4.7498E+17,https://twitter.com/fischmd/status/474979791008174080,,,,
DrBobGoldberg,6/6/2014 14:16,0,1,. @ healthyliving What @ asco left and what @ ahip wants to remove.. The Patient as Person &Stakeholder http://huff.to/1k0NlmW # ascorations,,@ @ @,#,4.74978E+17,https://twitter.com/DrBobGoldberg/status/474978131787264001,,,,
OncLive,6/6/2014 14:15,0,1,"Over the weekend, we're going to be recapping our coverage from # ASCO14 To view our full coverage, visit http://ow.ly/xIpO9",,,#,4.74978E+17,https://twitter.com/OncLive/status/474977841529249792,,,,
3NT,6/6/2014 14:06,1,1,Why Clovis CO-1686 was not an # ASCO14 loser - my post for subs. $ CLVS http://3nt.co/CO-1686,,,#,4.74976E+17,https://twitter.com/3NT/status/474975572507238400,,,,
RxProcess,6/6/2014 14:00,1,0,# FF more ASCO social media contributors @ n8pennell @ yzafar @ rschilsky @ YupOnc @ subatomicdoc @ JackWestMD # ASCO2014,,@ @ @ @ @ @,# #,4.74974E+17,https://twitter.com/RxProcess/status/474974106774147073,,,,
TargetedOnc,6/6/2014 13:30,0,0,"New Combinations With Idelalisib, ABT-199, and Rituximab Demonstrate Efficacy in CLL http://www.targetedonc.com/conference/asco-2014/New-Combinations-With-Rituximab-Demonstrate-Efficacy-in-CLL … # ASCO14",,,#,4.74967E+17,https://twitter.com/TargetedOnc/status/474966640019648512,,,,
OncLive,6/6/2014 13:20,1,0,Necitumumab Delivers Rare Survival Benefit in Squamous NSCLC http://ow.ly/xIjLq # ASCO14,,,#,4.74964E+17,https://twitter.com/OncLive/status/474963969862803457,,,,
BioWorld,6/6/2014 13:19,3,2,Still have an # ASCO14 hangover? Play hooky and check out the titles on our 8th annual biotech summer reading list: http://bit.ly/1mYtbgB,,,#,4.74964E+17,https://twitter.com/BioWorld/status/474963717847658497,,,,
LurieCancer,6/6/2014 13:13,0,1,RT @ ASCO: 'Oncologists: Why I Tweet' http://bit.ly/1pMcgCF interviews w/ @ AneesChagpar @ fischmd @ rsm2800 via @ medpagetoday @ NUFeinbergMed,,@ @ @ @ @ @,,4.74962E+17,https://twitter.com/LurieCancer/status/474962170015678464,,,,
TuftsMedicalCtr,6/6/2014 13:05,1,0,MT @ tuftscancerctr: Congrats Tufts MC fellow Gunjan Shah @ iConquerCancer merit award & # ASCO14 travel award winner! http://ow.ly/xHFta,,@ @,#,4.7496E+17,https://twitter.com/TuftsMedicalCtr/status/474960220100513793,,,,
YourDiseaseRisk,6/6/2014 13:03,0,1,MT @ ASCO: 'Oncologists: Why I Tweet' http://bit.ly/1pMcgCF interviews w/ @ AneesChagpar @ fischmd @ rsm2800 @ gcolditz via @ medpagetoday # meded,,@ @ @ @ @ @,#,4.7496E+17,https://twitter.com/YourDiseaseRisk/status/474959870328725504,,,,
Sermo,6/6/2014 13:03,0,0,"ASCO conference roundup, physicians share what they learned. # asco14 http://blog.sermo.com/2014/06/06/asco-conference-round-up/ …",,,#,4.7496E+17,https://twitter.com/Sermo/status/474959843548069888,,,,
CancerResearch,6/6/2014 13:01,0,0,Text JOIN to 80888 to make a $10 donation! # ASCO14 # CIM2014,,,# #,4.74959E+17,https://twitter.com/CancerResearch/status/474959303208886272,,,,
LungCancer_Can,6/6/2014 12:56,2,1,LCC President Dr. Leighl shares some new advances in lung cancer research and treatment as presented # ASCO2014! http://lungcancercanada.ca/news-updates/lcc--asco-2014.aspx …,,,#,4.74958E+17,https://twitter.com/LungCancer_Can/status/474958097979408384,,,,
PoschChristian,6/6/2014 12:53,12,8,NRAS-Mutant Melanoma - worst prognosis! # NRAS # melanoma # ASCO2014 pic.twitter.com/vM4JGwU7mA”,,,# # #,4.74957E+17,https://twitter.com/PoschChristian/status/474957197726990336,,,,
CancerAdvocacy,6/6/2014 12:51,1,0,Reactions to the # ASCO14 meeting; @ sfuldnasso Cancer Policy Matters Blog post http://ow.ly/xIn4d,,@,#,4.74957E+17,https://twitter.com/CancerAdvocacy/status/474956647438516224,,,,
kneepainoptions,6/6/2014 12:40,4,4,"10 tips for use of social media from RT @ ASCO # hcsm # ASCO14 pic.twitter.com/RM77u6ZW2h http://ow.ly/xASJo""",,@,# #,4.74954E+17,https://twitter.com/kneepainoptions/status/474953978107936768,,,,
frozenwarning,6/6/2014 12:37,0,0,@ gorskon @ ASCO @ medpagetoday I demand to know why!,,@ @ @,,4.74953E+17,https://twitter.com/frozenwarning/status/474953302598512640,,,,
gorskon,6/6/2014 12:34,0,0,"Heh. Here's betting that neither @ asco nor @ medpagetoday will likely ever ask me why I Tweet and blog, as I'm not exactly what they expect.",,@ @,,4.74952E+17,https://twitter.com/gorskon/status/474952485271269377,,,,
EIannelli,6/6/2014 12:33,2,3,La famiglia oncologica va sostenuta! # ASCO14 http://www.quotidianosanita.it/scienza-e-farmaci/articolo.php?articolo_id=21892 … @ favo_it @ InsControCancro grazie a @ mritamon di @ QSanit @ ailar_it,,@ @ @ @ @,#,4.74952E+17,https://twitter.com/EIannelli/status/474952350004961281,,,,
AJCCancer,6/6/2014 12:30,1,1,RT @ JeffGershenwald Let's begin a global dialog to achieve superlative value in # melanoma cancer care now # endcancer # asco14,,@,# # #,4.74951E+17,https://twitter.com/AJCCancer/status/474951365236518913,,,,
EinsteinMed,6/6/2014 12:25,0,0,RT @ subatomicdoc: My talk from # ASCO14: Social media in clinical practice http://slidesha.re/1jXEfHE via @ ASCO # HLTHTOP # hcsm,,@ @,# # #,4.7495E+17,https://twitter.com/EinsteinMed/status/474950105230241792,,,,
AneesChagpar,6/6/2014 12:13,3,1,@ medpagetoday @ ASCO Video on why oncologists tweet featuring @ gcolditz @ wallyjc @ fischmd @ Ovatars @ rsm2800 http://www.medpagetoday.com/HematologyOncology/LungCancer/46176 … # ASCO14,,@ @ @ @ @ @ @,#,4.74947E+17,https://twitter.com/AneesChagpar/status/474947083469094913,,,,
AneesChagpar,6/6/2014 12:06,0,1,Hey tweeps! Check out this video from @ medpagetoday @ ASCO re: why oncologists tweet. http://www.medpagetoday.com/HematologyOncology/LungCancer/46176 … @ fischmd @ YaleCancer # ASCO14,,@ @ @ @,#,4.74945E+17,https://twitter.com/AneesChagpar/status/474945484478763008,,,,
TargetedOnc,6/6/2014 12:05,0,0,Addition of ‘Smart’ Alkylator TH-302 to Dexamethasone Shows Benefit in Myeloma http://www.targetedonc.com/conference/asco-2014/Addition-of-Smart-Alkylator-TH-302-to-Dexamethasone-Shows-Benefit-in-Myeloma … # ASCO14,,,#,4.74945E+17,https://twitter.com/TargetedOnc/status/474945097927503872,,,,
CancerResearch,6/6/2014 12:02,2,0,How # Immunotherapy bridges the gap between academia and the clinic: # ASCO14 http://ow.ly/xyADv,,,# #,4.74944E+17,https://twitter.com/CancerResearch/status/474944361210589185,,,,
Globalmess2020,6/6/2014 11:54,0,1,So the deal is that $ PFE wanted to buy $ AZn not because of tax inversion. $ PFE sees pipeline in lung cancer drug which killed $ CLVS @ Asco,,@,,4.74943E+17,https://twitter.com/Globalmess2020/status/474942523039678464,,,,
Oncoinfo_it,6/6/2014 11:50,0,1,Analysis of # ASCO14 twitting during congress days http://tinyurl.com/nvzd2wr @ ASCO @ PAscierto @ lucadf @ salvo_fedele @ Tecnoetica @ eugeniosantoro,,@ @ @ @ @ @,#,4.74941E+17,https://twitter.com/Oncoinfo_it/status/474941499604758528,,,,
PMedcn,6/6/2014 11:50,0,0,AZD9291 Shows Robust Activity in Resistant EGFR-positive NSCLC http://ow.ly/xHx3v # ASCO14,,,#,4.74941E+17,https://twitter.com/PMedcn/status/474941383544152064,,,,
EuNGSeqConf,6/6/2014 11:50,0,0,AZD9291 Shows Robust Activity in Resistant EGFR-positive NSCLC http://ow.ly/xHx3u # ASCO14,,,#,4.74941E+17,https://twitter.com/EuNGSeqConf/status/474941382143279105,,,,
AbelsonTaylor,6/6/2014 11:40,0,1,"Doctors find success with immune therapy against cervical cancer, according to physicians at # ASCO14. http://bit.ly/1mXkaUS # progress",,,# #,4.74939E+17,https://twitter.com/AbelsonTaylor/status/474938886779846656,,,,
power4patients,6/6/2014 11:31,0,0,http://ow.ly/xEk0A Carol Preston interviews physician experts and patients at # ASCO14,,,#,4.74937E+17,https://twitter.com/power4patients/status/474936583771406336,,,,
asocientificas,6/6/2014 11:31,0,0,"50 años de @ ASCO. Con motivo de encuentro anual, el lema de su presidente @ YupOnc, Illumination to Innovation""...http://connection.asco.org/Commentary/Article/id/3897/Illumination-to-Innovation-Transforming-Data-into-Learning.aspx%20-%20you%20should%20have%20a%20tweet%20for%20this%20already …""",,@ @,,4.74937E+17,https://twitter.com/asocientificas/status/474936561931669504,,,,
CancerTherAdvsr,6/6/2014 11:30,0,0,# ASCO14: # HPV-Targeted Adoptive T-cell Therapy Induces Regression in Metastatic # CervicalCancer http://ow.ly/xHPdv,,,# # #,4.74936E+17,https://twitter.com/CancerTherAdvsr/status/474936328258613248,,,,
JSwatercooler,6/6/2014 11:30,0,0,"Worth a watch on # ASCO14 virtual mtg @ JeffGershenwald talk balancing the costs and benefits of new melanoma therapies.""""",,@,#,4.74936E+17,https://twitter.com/JSwatercooler/status/474936282238701568,,,,
TuftsMedicalCtr,6/6/2014 11:05,0,0,"RT @ tuftscancerctr: AutoBMT for myeloma in age >65: better survival, cost effective -Gunjan Shah # ASCO14 # mmsm # bmtsm http://bit.ly/1kp7wQl",,@,# # #,4.7493E+17,https://twitter.com/TuftsMedicalCtr/status/474930079043420160,,,,
HealioDerm,6/6/2014 11:05,0,1,Ipilimumab nivolumab combination demonstrated encouraging activity in advanced # melanoma @ ASCO Meeting http://ow.ly/xD5Zj,,@,#,4.7493E+17,https://twitter.com/HealioDerm/status/474930064526946304,,,,
CancerResearch,6/6/2014 11:01,2,1,It's # WhiteOutCancer Day! Join us--put on your white! # CIM2014 # ASCO14,,,# # #,4.74929E+17,https://twitter.com/CancerResearch/status/474929143919165440,,,,
WinshipAtEmory,6/6/2014 11:00,0,0,"Why do docs tweet? Fun segment by @ medpagetoday, and featuring our own @ wallyjc, answers the question: http://ow.ly/xHDRi # ASCO14",,@ @,#,4.74929E+17,https://twitter.com/WinshipAtEmory/status/474928818889961472,,,,
CheckOrphan,6/6/2014 10:57,4,2,Study at # ASCO14 by @ carisls shows importance of # tumor profiling in # Cancer # Treatment # RareDisease @ ocinstitute http://ow.ly/xI2At,,@ @,# # # # #,4.74928E+17,https://twitter.com/CheckOrphan/status/474928165228654592,,,,
