username,date,retweets,favorites,geo,mentions,hashtags,id,;permalink,,,
WCM_MeyerCancer,4/23/2015 11:50,0,0,,,#,5.91268E+17,https://twitter.com/WCM_MeyerCancer/status/591267914885554177,,,
belowthebelt_md,4/23/2015 11:50,0,0,,,# #,5.91268E+17,https://twitter.com/belowthebelt_md/status/591267865535348736,,,
KUhlendorf,4/23/2015 11:34,0,1,,@,#,5.91264E+17,https://twitter.com/KUhlendorf/status/591263774285299713,,,
scienega,4/23/2015 11:33,1,1,,@ @ @ @,# # #,5.91264E+17,https://twitter.com/scienega/status/591263565400711169,,,
ICR_London,4/23/2015 11:30,3,2,,,#,5.91263E+17,https://twitter.com/ICR_London/status/591262842956828673,,,
practiceupdate,4/23/2015 11:30,1,0,,,# # #,5.91263E+17,https://twitter.com/practiceupdate/status/591262822652321792,,,
TargetedOnc,4/23/2015 11:25,0,0,,,#,5.91262E+17,https://twitter.com/TargetedOnc/status/591261563304222720,,,
PiescheLab,4/23/2015 11:20,0,0,,@the,# # # #,5.9126E+17,https://twitter.com/PiescheLab/status/591260407102361601,,,
DrMisialek,4/23/2015 11:17,5,2,,@ @ @,# #,5.9126E+17,https://twitter.com/DrMisialek/status/591259618535342080,,,
AACR,4/23/2015 11:10,2,4,,,#,5.91258E+17,https://twitter.com/AACR/status/591257745132806144,,,
oncologytube,4/23/2015 11:06,0,0,,,#,5.91257E+17,https://twitter.com/oncologytube/status/591256860524556289,,,
cancerassassin1,4/23/2015 11:03,0,0,,@,# #,5.91256E+17,https://twitter.com/cancerassassin1/status/591256034934558720,,,
cancerassassin1,4/23/2015 11:01,0,0,,,#,5.91256E+17,https://twitter.com/cancerassassin1/status/591255606268309505,,,
medpagetoday,4/23/2015 11:00,1,0,,,#,5.91255E+17,https://twitter.com/medpagetoday/status/591255223856836608,,,
createdbyrcw,4/23/2015 10:55,0,0,,,# # #,5.91254E+17,https://twitter.com/createdbyrcw/status/591254061426540544,,,
RLobb,4/23/2015 10:48,1,0,,@,# # #,5.91252E+17,https://twitter.com/RLobb/status/591252317359345666,,,
NYCmorgie,4/23/2015 10:33,3,5,,@ @,#,5.91248E+17,https://twitter.com/NYCmorgie/status/591248479403515904,,,
PhRMA,4/23/2015 10:22,0,0,,@,# # #,5.91246E+17,https://twitter.com/PhRMA/status/591245654946635776,,,
DABinbiotech,4/23/2015 10:20,0,0,,@,# # #,5.91245E+17,https://twitter.com/DABinbiotech/status/591245160677269506,,,
joshgoldstein1,4/23/2015 10:18,1,0,,,# # # #,5.91245E+17,https://twitter.com/joshgoldstein1/status/591244884822122496,,,
PLOS,4/23/2015 10:10,0,0,,,#,5.91243E+17,https://twitter.com/PLOS/status/591242866447417344,,,
PittHealthSci,4/23/2015 10:07,0,1,,@ @ @,,5.91242E+17,https://twitter.com/PittHealthSci/status/591241930148859904,,,
BioCentury,4/23/2015 10:01,0,0,,@LCAorg,# # # # # # #,5.91241E+17,https://twitter.com/BioCentury/status/591240529033224193,,,
DABinbiotech,4/23/2015 10:00,0,0,,@,# # #,5.9124E+17,https://twitter.com/DABinbiotech/status/591240339031220224,,,
HFMajorTom,4/23/2015 10:00,0,0,,,#,5.9124E+17,https://twitter.com/HFMajorTom/status/591240334627078144,,,
DNABARCODE,4/23/2015 10:00,5,5,,@ @,#,5.9124E+17,https://twitter.com/DNABARCODE/status/591240127999045632,,,
ListeningToFilm,4/23/2015 9:46,3,2,,@,# #,5.91237E+17,https://twitter.com/ListeningToFilm/status/591236666284703744,,,
CatalinaInHome,4/23/2015 9:45,0,0,,,# #,5.91236E+17,https://twitter.com/CatalinaInHome/status/591236340051677184,,,
steveusdin1,4/23/2015 9:42,1,3,,@ @ @ @,# # #,5.91236E+17,https://twitter.com/steveusdin1/status/591235716841091072,,,
PKILifeScience,4/23/2015 9:40,0,0,,,# #,5.91235E+17,https://twitter.com/PKILifeScience/status/591235151272800256,,,
Chocopaco49,4/23/2015 9:23,1,0,,@ @,#,5.91231E+17,https://twitter.com/Chocopaco49/status/591230815469637632,,,
CancerResearch,4/23/2015 9:15,1,3,,,# #,5.91229E+17,https://twitter.com/CancerResearch/status/591229014548860930,,,
BioCentury,4/23/2015 9:01,0,0, says @ US_FDA's Blumenthal. http://www.biocenturytv.com/shows/2015-04-22/richard-pazdur-gideon-blumenthal-fda-discuss-transforming-lung-cancer-landscape … # CancerFDA # AACR15 # ASCO15,,@,# # # # #,5.91225E+17,https://twitter.com/BioCentury/status/591225406121975808,,
NovartisScience,4/23/2015 9:01,4,1,,@,# # # #,5.91225E+17,https://twitter.com/NovartisScience/status/591225272776658944,,,
PiescheLab,4/23/2015 8:55,0,0,,@,# # #,5.91224E+17,https://twitter.com/PiescheLab/status/591223799246381056,,,
Novocure,4/23/2015 8:22,1,0,,@ @,# # #,5.91216E+17,https://twitter.com/Novocure/status/591215543539073024,,,
MyelomaTeacher,4/23/2015 8:19,2,2,,,# # # # # # # #,5.91215E+17,https://twitter.com/MyelomaTeacher/status/591214758038265856,,,
DaleYuzuki,4/23/2015 8:15,0,1,,,#,5.91214E+17,https://twitter.com/DaleYuzuki/status/591213747403894784,,,
humanimmunenews,4/23/2015 7:25,0,1,,@ @,#,5.91201E+17,https://twitter.com/humanimmunenews/status/591201124369170433,,,
cancerassassin1,4/23/2015 7:21,2,3,,@abcDrBchat @ @,# #,5.912E+17,https://twitter.com/cancerassassin1/status/591200207624351745,,,
corp_UNC,4/23/2015 7:20,1,0,,@,#,5.912E+17,https://twitter.com/corp_UNC/status/591199915054862336,,,
cancerassassin1,4/23/2015 7:19,0,0,,,# # #,5.912E+17,https://twitter.com/cancerassassin1/status/591199588981301248,,,
cancerassassin1,4/23/2015 7:17,0,1,,@,# # #,5.91199E+17,https://twitter.com/cancerassassin1/status/591199209145106433,,,
BioCentury,4/23/2015 7:00,0,0,,,# # # # # #,5.91195E+17,https://twitter.com/BioCentury/status/591194941554044928,,,
AACRFoundation,4/23/2015 6:51,0,0,,@,# #,5.91193E+17,https://twitter.com/AACRFoundation/status/591192540067430400,,,
SpringerNature,4/23/2015 6:40,0,0,,,# #,5.9119E+17,https://twitter.com/SpringerNature/status/591189867926814720,,,
Solareclipse_94,4/23/2015 6:00,0,0,,,# # #,5.9118E+17,https://twitter.com/Solareclipse_94/status/591179767124131840,,,
fsgmmt,4/23/2015 5:55,0,0,,@,,5.91179E+17,https://twitter.com/fsgmmt/status/591178663741284353,,,
fsgije,4/23/2015 5:52,0,0,,@,# #,5.91178E+17,https://twitter.com/fsgije/status/591177754399346688,,,
APA_Science,4/23/2015 5:46,0,0,,,# #,5.91176E+17,https://twitter.com/APA_Science/status/591176196110610432,,,
NicolaShaw_ICR,4/23/2015 5:32,4,1,,@,#,5.91173E+17,https://twitter.com/NicolaShaw_ICR/status/591172750313684992,,,
KidsCancerInst,4/23/2015 4:12,3,3,,@ @,# #,5.91153E+17,https://twitter.com/KidsCancerInst/status/591152542035279873,,,
caseofdees,4/23/2015 2:40,0,0,,,#,5.91129E+17,https://twitter.com/caseofdees/status/591129434259910656,,,
cancerscnews,4/23/2015 2:30,0,0,,@,#,5.91127E+17,https://twitter.com/cancerscnews/status/591126958869741568,,,
StefanieTulloch,4/23/2015 0:13,2,0,,@ @,#,5.91092E+17,https://twitter.com/StefanieTulloch/status/591092460308201472,,,
nicolwatson,4/22/2015 23:58,0,0,,@ @,#,5.91089E+17,https://twitter.com/nicolwatson/status/591088856360833025,,,
CancerResearch,4/22/2015 23:10,2,1,,,# #,5.91077E+17,https://twitter.com/CancerResearch/status/591076612369752064,,,
Carpenter_RL,4/22/2015 22:49,0,0,,,#,5.91071E+17,https://twitter.com/Carpenter_RL/status/591071422652514304,,,
AACRFoundation,4/22/2015 22:36,0,1,,@,# # #,5.91068E+17,https://twitter.com/AACRFoundation/status/591068202131542017,,,
d2merino,4/22/2015 22:24,2,4,,@ @,# #,5.91065E+17,https://twitter.com/d2merino/status/591064989206712320,,,
AACRFoundation,4/22/2015 22:21,0,0,,@,# #,5.91064E+17,https://twitter.com/AACRFoundation/status/591064254108667905,,,
evilarsan,4/22/2015 22:07,0,1,,,# #,5.91061E+17,https://twitter.com/evilarsan/status/591060910392741888,,,
BioCentury,4/22/2015 22:00,0,0,,@ @,# # # #,5.91059E+17,https://twitter.com/BioCentury/status/591059031562784768,,,
evilarsan,4/22/2015 22:00,1,2,,,#,5.91059E+17,https://twitter.com/evilarsan/status/591058952189706240,,,
oeuvrer,4/22/2015 21:59,0,0,,@Viralytics,#,5.91059E+17,https://twitter.com/oeuvrer/status/591058851102732289,,,
TargetedOnc,4/22/2015 21:25,3,2,,,#,5.9105E+17,https://twitter.com/TargetedOnc/status/591050154377117696,,,
DrMiguelPerales,4/22/2015 21:13,3,4,,@ @,# # #,5.91047E+17,https://twitter.com/DrMiguelPerales/status/591047205605285888,,,
SusanProckopMD,4/22/2015 21:06,3,3,,@,# #,5.91045E+17,https://twitter.com/SusanProckopMD/status/591045424376578049,,,
Fpicardo86,4/22/2015 21:01,1,5,,,#,5.91044E+17,https://twitter.com/Fpicardo86/status/591044097978281984,,,
CancerResearch,4/22/2015 21:00,2,1,,,# #,5.91044E+17,https://twitter.com/CancerResearch/status/591043965442514944,,,
chemobrainfog,4/22/2015 20:45,1,0,,,# #,5.9104E+17,https://twitter.com/chemobrainfog/status/591040166111752192,,,
WBsEastCoast,4/22/2015 20:35,0,0,,,# # # # #,5.91038E+17,https://twitter.com/WBsEastCoast/status/591037572366860288,,,
clarekirk99,4/22/2015 20:19,0,1,,,# #,5.91034E+17,https://twitter.com/clarekirk99/status/591033641326678016,,,
CancerResearch,4/22/2015 20:15,5,6,,,# #,5.91033E+17,https://twitter.com/CancerResearch/status/591032656147705858,,,
NNLMPSR,4/22/2015 20:00,0,0,,@,# #,5.91029E+17,https://twitter.com/NNLMPSR/status/591028848382365697,,,
BioCentury,4/22/2015 20:00,0,2,,@ @,# # # #,5.91029E+17,https://twitter.com/BioCentury/status/591028842212491264,,,
ADCReview,4/22/2015 19:57,0,0,,@ @ @,# #,5.91028E+17,https://twitter.com/ADCReview/status/591028055436500992,,,
chemobrainfog,4/22/2015 19:47,5,6,,,# # # #,5.91026E+17,https://twitter.com/chemobrainfog/status/591025589638803456,,,
NEJMGroup,4/22/2015 19:45,1,4,,@ @ @ @ @ @ @ @,#,5.91025E+17,https://twitter.com/NEJMGroup/status/591025049236348929,,,
sean_tiernan,4/22/2015 19:43,0,0,,@ @ @,,5.91024E+17,https://twitter.com/sean_tiernan/status/591024433629896704,,,
weldeiry,4/22/2015 19:36,11,21,,@,#,5.91023E+17,https://twitter.com/weldeiry/status/591022798279208961,,,
yayasanalsaban,4/22/2015 19:06,0,0,,,# #,5.91015E+17,https://twitter.com/yayasanalsaban/status/591015171512004608,,,
QIAGENBiox,4/22/2015 19:01,0,1,,,# #,5.91014E+17,https://twitter.com/QIAGENBiox/status/591013937447055360,,,
SN_Oncology,4/22/2015 19:01,0,0,,,# #,5.91014E+17,https://twitter.com/SN_Oncology/status/591013884728848384,,,
ADCReview,4/22/2015 18:54,0,0,,,#,5.91012E+17,https://twitter.com/ADCReview/status/591012308664471553,,,
ADCReview,4/22/2015 18:52,0,0,,,#,5.91012E+17,https://twitter.com/ADCReview/status/591011707079634944,,,
DaleYuzuki,4/22/2015 18:49,0,0,,@,#,5.91011E+17,https://twitter.com/DaleYuzuki/status/591011084947091457,,,
humanimmunenews,4/22/2015 18:45,1,0,,@,#,5.9101E+17,https://twitter.com/humanimmunenews/status/591009888328900609,,,
fgrazz,4/22/2015 18:37,1,3,,@NYMaverickNY,#,5.91008E+17,https://twitter.com/fgrazz/status/591008037743255552,,,
AACRFoundation,4/22/2015 18:28,1,4,,@ @,#,5.91006E+17,https://twitter.com/AACRFoundation/status/591005693726969857,,,
Ludwig_Cancer,4/22/2015 18:11,1,2,,,#,5.91001E+17,https://twitter.com/Ludwig_Cancer/status/591001320708055042,,,
ChanRUK,4/22/2015 18:01,2,3,,@ @ @ @,#,5.90999E+17,https://twitter.com/ChanRUK/status/590998930890055681,,,
ttccgroup,4/22/2015 18:01,0,0,,,#,5.90999E+17,https://twitter.com/ttccgroup/status/590998808974229504,,,
BioCentury,4/22/2015 18:00,0,0,,@ @,# # # #,5.90999E+17,https://twitter.com/BioCentury/status/590998607484084224,,,
DrNShenker,4/22/2015 17:57,1,2,,,# # # # # #,5.90998E+17,https://twitter.com/DrNShenker/status/590997965554200576,,,
medresearchnews,4/22/2015 17:55,1,1,,,# # #,5.90997E+17,https://twitter.com/medresearchnews/status/590997332445028353,,,
ChanRUK,4/22/2015 17:50,0,0,,@ @DRJAMESCABOT @ @,#,5.90996E+17,https://twitter.com/ChanRUK/status/590996028863680513,,,
ChanRUK,4/22/2015 17:45,1,0,,@ @ @ @ @ @,#,5.90995E+17,https://twitter.com/ChanRUK/status/590994980212236289,,,
cancerassassin1,4/22/2015 17:45,0,0,,,#,5.90995E+17,https://twitter.com/cancerassassin1/status/590994809311006721,,,
PiescheLab,4/22/2015 17:44,1,3,,,# # # #,5.90995E+17,https://twitter.com/PiescheLab/status/590994671737909248,,,
katiecouric,4/22/2015 17:44,19,33,,@,# # #,5.90995E+17,https://twitter.com/katiecouric/status/590994573519888386,,,
gregoryjaune,4/22/2015 17:34,0,3,https://twitter.com/gregoryjaune/status/590992124545343489,,,,,,,
PensHorizon,4/22/2015 17:26,1,0,,@OncoVip @ @,# # #,5.9099E+17,https://twitter.com/PensHorizon/status/590990171195191296,,,
XcellBio,4/22/2015 17:25,0,1,,,# # #,5.9099E+17,https://twitter.com/XcellBio/status/590989870874681344,,,
XcellBio,4/22/2015 17:20,0,1,,,# #,5.90989E+17,https://twitter.com/XcellBio/status/590988592660537344,,,
kunalchaudharys,4/22/2015 17:17,3,3,,@ @,#,5.90988E+17,https://twitter.com/kunalchaudharys/status/590987857415774208,,,
sloan_kettering,4/22/2015 17:10,15,15,,,# # #,5.90986E+17,https://twitter.com/sloan_kettering/status/590986043949785088,,,
SEPTAPHILLY,4/22/2015 17:07,2,2,,@ @ @,# #,5.90985E+17,https://twitter.com/SEPTAPHILLY/status/590985312429551616,,,
MTavakkoli,4/22/2015 17:02,0,0,,,#,5.90984E+17,https://twitter.com/MTavakkoli/status/590983915948548096,,,
sloan_kettering,4/22/2015 16:53,10,15,,,#,5.90982E+17,https://twitter.com/sloan_kettering/status/590981801167949824,,,
TeaganMPH,4/22/2015 16:41,1,1,,@,# # #,5.90979E+17,https://twitter.com/TeaganMPH/status/590978682052837376,,,
DebiopharmNews,4/22/2015 16:31,0,0,,,#,5.90976E+17,https://twitter.com/DebiopharmNews/status/590976114992013312,,,
BioDiscoveryInc,4/22/2015 16:30,0,0,,,#,5.90976E+17,https://twitter.com/BioDiscoveryInc/status/590975966102556672,,,
LICORBio,4/22/2015 16:30,1,1,,,#,5.90976E+17,https://twitter.com/LICORBio/status/590975886402387968,,,
PhdMary,4/22/2015 16:20,0,0,,,#,5.90973E+17,https://twitter.com/PhdMary/status/590973473033326592,,,
ventana,4/22/2015 16:20,0,0,,@,,5.90973E+17,https://twitter.com/ventana/status/590973439818735617,,,
MTavakkoli,4/22/2015 16:17,0,1," and Ca prevention # AACR2015""",,,#,5.90973E+17,https://twitter.com/MTavakkoli/status/590972700484620288,,
SarahCannon_UK,4/22/2015 16:14,1,1,,,#,5.90972E+17,https://twitter.com/SarahCannon_UK/status/590971847346298880,,,
GoHealio,4/22/2015 16:12,0,0,,,# # #,5.90972E+17,https://twitter.com/GoHealio/status/590971576524365825,,,
HemOncToday,4/22/2015 16:12,0,2,,,# # #,5.90972E+17,https://twitter.com/HemOncToday/status/590971576440516610,,,
AACR,4/22/2015 16:10,10,4,,,#,5.90971E+17,https://twitter.com/AACR/status/590970850951725056,,,
mjmbauti,4/22/2015 16:07,0,1,,@,# #,5.9097E+17,https://twitter.com/mjmbauti/status/590970104986341376,,,
AACRFoundation,4/22/2015 16:05,6,5,,,# #,5.9097E+17,https://twitter.com/AACRFoundation/status/590969624809840640,,,
PharmSource,4/22/2015 16:00,0,0,,@,# #,5.90969E+17,https://twitter.com/PharmSource/status/590968519480762368,,,
BioCentury,4/22/2015 16:00,0,0,,@ @,# # # #,5.90968E+17,https://twitter.com/BioCentury/status/590968464782811136,,,
MDEdgeTweets,4/22/2015 15:53,0,0,,,#,5.90967E+17,https://twitter.com/MDEdgeTweets/status/590966586867056640,,,
splon,4/22/2015 15:52,1,2,,@,#,5.90966E+17,https://twitter.com/splon/status/590966327323463680,,,
cancrx,4/22/2015 15:51,1,1,,@,# #,5.90966E+17,https://twitter.com/cancrx/status/590966116282978304,,,
arosenzweig19,4/22/2015 15:51,3,2,,@ @ @ @,#,5.90966E+17,https://twitter.com/arosenzweig19/status/590966093776293888,,,
arleneweintraub,4/22/2015 15:49,0,0,,@,# #,5.90966E+17,https://twitter.com/arleneweintraub/status/590965700400914432,,,
FiercePharma,4/22/2015 15:48,1,1,,@,# #,5.90965E+17,https://twitter.com/FiercePharma/status/590965429075628032,,,
bradloncar,4/22/2015 15:48,0,2,,@,#,5.90965E+17,https://twitter.com/bradloncar/status/590965419374026752,,,
pauliegraham,4/22/2015 15:47,0,0,,@ @ @,,5.90965E+17,https://twitter.com/pauliegraham/status/590965263656443904,,,
bradloncar,4/22/2015 15:45,0,0,,@,#,5.90965E+17,https://twitter.com/bradloncar/status/590964672448233472,,,
CureNETs,4/22/2015 15:44,0,3,,@ @,#,5.90965E+17,https://twitter.com/CureNETs/status/590964535743381504,,,
pauldriscoll33,4/22/2015 15:44,0,0,,,# #,5.90964E+17,https://twitter.com/pauldriscoll33/status/590964358009720832,,,
Aiims1742,4/22/2015 15:43,0,0,,@,# #,5.90964E+17,https://twitter.com/Aiims1742/status/590964140086177792,,,
LICORBio,4/22/2015 15:40,0,0,,,#,5.90963E+17,https://twitter.com/LICORBio/status/590963298633396224,,,
teamoncology,4/22/2015 15:39,0,0,,,#,5.90963E+17,https://twitter.com/teamoncology/status/590963182685978625,,,
chemobrainfog,4/22/2015 15:39,1,0,,@,,5.90963E+17,https://twitter.com/chemobrainfog/status/590963171453710337,,,
teamoncology,4/22/2015 15:38,0,0,,,#,5.90963E+17,https://twitter.com/teamoncology/status/590962946911576064,,,
nathanbroon,4/22/2015 15:34,3,3,,@ @,# #,5.90962E+17,https://twitter.com/nathanbroon/status/590961922733961216,,,
WCM_MeyerCancer,4/22/2015 15:33,0,4,,,#,5.90962E+17,https://twitter.com/WCM_MeyerCancer/status/590961760133378048,,,
lktlabs,4/22/2015 15:33,0,0,,,# #,5.90962E+17,https://twitter.com/lktlabs/status/590961624229539840,,,
MIMcBurney,4/22/2015 15:32,0,1,,@ @,#,5.90961E+17,https://twitter.com/MIMcBurney/status/590961415906791424,,,
DebiopharmNews,4/22/2015 15:31,0,0,,,# #,5.90961E+17,https://twitter.com/DebiopharmNews/status/590961071764148225,,,
ASCOPost,4/22/2015 15:31,3,2,,,# #,5.90961E+17,https://twitter.com/ASCOPost/status/590961068639412224,,,
ASCOPost,4/22/2015 15:30,4,3,,,# # #,5.90961E+17,https://twitter.com/ASCOPost/status/590960945628897280,,,
AACR,4/22/2015 15:30,9,4,,,# #,5.90961E+17,https://twitter.com/AACR/status/590960825529139200,,,
AEDeconinck,4/22/2015 15:30,4,5,,@,#,5.90961E+17,https://twitter.com/AEDeconinck/status/590960812287660032,,,
CatseqBiotech,4/22/2015 15:30,0,0,,@,#,5.90961E+17,https://twitter.com/CatseqBiotech/status/590960767991615489,,,
ASCOPost,4/22/2015 15:29,5,1,,,# #,5.90961E+17,https://twitter.com/ASCOPost/status/590960665113862144,,,
Perthera,4/22/2015 15:25,1,1,,@ @,,5.9096E+17,https://twitter.com/Perthera/status/590959577807593472,,,
WCM_MeyerCancer,4/22/2015 15:24,0,0,,@,#,5.90959E+17,https://twitter.com/WCM_MeyerCancer/status/590959475990859776,,,
NCIEpiTraining,4/22/2015 15:20,3,7,,@ @ @ @,#,5.90958E+17,https://twitter.com/NCIEpiTraining/status/590958493999443969,,,
LICORBio,4/22/2015 15:15,0,0,,,#,5.90957E+17,https://twitter.com/LICORBio/status/590957035308638208,,,
MDEdgeTweets,4/22/2015 15:12,0,0,,,#,5.90956E+17,https://twitter.com/MDEdgeTweets/status/590956419228291072,,,
DrPaulyDeSantis,4/22/2015 15:12,0,0,,@ @,,5.90956E+17,https://twitter.com/DrPaulyDeSantis/status/590956379092885504,,,
andremarziali,4/22/2015 15:10,0,0,,,#,5.90956E+17,https://twitter.com/andremarziali/status/590955818708795392,,,
LaurenRiley183,4/22/2015 15:09,0,0,,,#,5.90956E+17,https://twitter.com/LaurenRiley183/status/590955534385283072,,,
andremarziali,4/22/2015 15:08,1,4,,,#,5.90955E+17,https://twitter.com/andremarziali/status/590955257854763009,,,
libbyshope,4/22/2015 15:03,0,0,,,#,5.90954E+17,https://twitter.com/libbyshope/status/590954088252211200,,,
EpicSciences,4/22/2015 15:01,1,1,,@ @,#,5.90954E+17,https://twitter.com/EpicSciences/status/590953638341677056,,,
OlympusLifeSci,4/22/2015 15:00,1,0,,@,#,5.90953E+17,https://twitter.com/OlympusLifeSci/status/590953447480020992,,,
AdaptiveBiotech,4/22/2015 15:00,0,0,,,#,5.90953E+17,https://twitter.com/AdaptiveBiotech/status/590953384796151808,,,
BioCentury,4/22/2015 15:00,0,0,,@ @,# # # #,5.90953E+17,https://twitter.com/BioCentury/status/590953333080350720,,,
healthhashtags,4/22/2015 15:00,3,2,,@ @ @ @ @ @ @,#,5.90953E+17,https://twitter.com/healthhashtags/status/590953318882680832,,,
libbyshope,4/22/2015 15:00,0,0,,,#,5.90953E+17,https://twitter.com/libbyshope/status/590953236988723201,,,
idtdna,4/22/2015 14:58,1,1,,@,# #,5.90953E+17,https://twitter.com/idtdna/status/590952837368008704,,,
pvschools,4/22/2015 14:56,0,0,,@CCsterling1 @lizcarnesi @ @,,5.90952E+17,https://twitter.com/pvschools/status/590952349545332736,,,
AstraZenecaUS,4/22/2015 14:55,4,1,,@ @,# #,5.90952E+17,https://twitter.com/AstraZenecaUS/status/590952078471737344,,,
nicolwatson,4/22/2015 14:53,1,1,,,#,5.90952E+17,https://twitter.com/nicolwatson/status/590951515390496768,,,
barnstable12,4/22/2015 14:51,0,0,,@ @,,5.90951E+17,https://twitter.com/barnstable12/status/590951173517021184,,,
marc_drcell,4/22/2015 14:48,1,1,,@,#,5.9095E+17,https://twitter.com/marc_drcell/status/590950398615224320,,,
MDEdgeTweets,4/22/2015 14:48,0,0,,,#,5.9095E+17,https://twitter.com/MDEdgeTweets/status/590950349130883072,,,
BldCancerDoc,4/22/2015 14:47,0,3,,@ @,#,5.9095E+17,https://twitter.com/BldCancerDoc/status/590950051930857472,,,
LabRepCo,4/22/2015 14:45,0,0,,,# #,5.9095E+17,https://twitter.com/LabRepCo/status/590949553660162049,,,
Advaxis,4/22/2015 14:45,1,1,,,#,5.90949E+17,https://twitter.com/Advaxis/status/590949441600794624,,,
LolaRahib,4/22/2015 14:44,2,4,,@,# # # # # #,5.90949E+17,https://twitter.com/LolaRahib/status/590949213221081088,,,
barnstable12,4/22/2015 14:42,0,0,,@ @,,5.90949E+17,https://twitter.com/barnstable12/status/590948691009114112,,,
WeillCornell,4/22/2015 14:40,2,2,,@MeyerCancerWCMC,# #,5.90948E+17,https://twitter.com/WeillCornell/status/590948291082354689,,,
TheBobGrant,4/22/2015 14:32,0,0,,,#,5.90946E+17,https://twitter.com/TheBobGrant/status/590946291447947264,,,
