username,date,retweets,favorites,text,geo,mentions,hashtags,id,;permalink,,,,,
karitanaves,6/5/2011 18:27,0,0,"Papai Noel, queria tanto ir no # ASCO2011",,,#,7.75018E+16,https://twitter.com/karitanaves/status/77501795152314368,,,,,
LBChavaree,6/5/2011 18:26,0,0,Just hit 14000 steps and it's still daylight-9600 of them were done in heels # extrapoints # asco11,,,# #,7.75016E+16,https://twitter.com/LBChavaree/status/77501573269426176,,,,,
Becker_MichaelD,6/5/2011 18:26,0,0,Dr. Phil Kantoff speaking now at Bavarian Nordic Prostvac update # biotech # asco11 http://yfrog.com/h2184hdj,,,# #,7.75015E+16,https://twitter.com/Becker_MichaelD/status/77501506579996672,,,,,
samostaza,6/5/2011 18:25,0,0,Me espera un año mas de aburrimiento brutal en la prepa... # asco,,,#,7.75014E+16,https://twitter.com/samostaza/status/77501438510637057,,,,,
kathie_mcl,6/5/2011 18:25,0,0,"1) Odio q un completo extraño sea confianzudo y me toque el cabello. 2) Para rematar, que me toque el cabello con las manos sucias!! # asco",,,#,7.75013E+16,https://twitter.com/kathie_mcl/status/77501308835332096,,,,,
mtmdphd,6/5/2011 18:24,1,1,"# ASCO11 new # myeloma bone targets such as MIP, IL-3, IL-6, RANKL, dickkopf1, IL-7, sFRP2. Zoledronic vs denosumab(anti RANKL) trial future",,,# #,7.7501E+16,https://twitter.com/mtmdphd/status/77500963434397697,,,,,
cure_magazine,6/5/2011 18:23,0,0,RT @ JonGarinn: New treatment offers relief from bone marrow disorder (via @ cure_magazine) http://bit.ly/kzxnwt # asco11,,@ @,#,7.75008E+16,https://twitter.com/cure_magazine/status/77500821239107584,,,,,
SoyViic,6/5/2011 18:21,0,0," @ DaniiAlmady: @ Vic_Arias a Fiestas! :) lo Normal! :)""// si normal!! # asco hahahaha""",,@ @,#,7.75003E+16,https://twitter.com/SoyViic/status/77500304345665536,,,,,
Kabuki_Cherry,6/5/2011 18:21,0,0,# Fail RT @ Hescarz: no mala terrible # asco RT @ Yasde ¿Soy mala venezolana si digo que quiero ir a ver a los españoles? =(,,@ @,# #,7.75003E+16,https://twitter.com/Kabuki_Cherry/status/77500273735630849,,,,,
The_Pad87,6/5/2011 18:20,0,0,"@ karen_icecream ni madres, io no t manejo ls d TvyNovelas xD jajajajaajaj # asco !!1",,@,#,7.75001E+16,https://twitter.com/The_Pad87/status/77500078935388160,,,,,
mtmdphd,6/5/2011 18:20,2,0,# ASCO11 osteonecrosis of the jaw (ONJ) incidence decrease in breast cancer & # myeloma with prophylactic dental care.,,,# #,7.75E+16,https://twitter.com/mtmdphd/status/77499963554283520,,,,,
ozkardavid,6/5/2011 18:19,0,0,"Crudo, desvelado y trabajando q # asco",,,#,7.74999E+16,https://twitter.com/ozkardavid/status/77499912723505154,,,,,
donsmith1980,6/5/2011 18:19,0,0,"# ASCO2011 oral session etiquette: if you're going to take photos of slides, turn off the flash and sound on your camera!",,,#,7.74998E+16,https://twitter.com/donsmith1980/status/77499800207101954,,,,,
rsm2800,6/5/2011 18:18,1,0,Dowsett re STAGE vs ABCSG trials - it wouldn't be the first time adjuvant breast trials didn't agree # understatement # ASCO11,,,# #,7.74995E+16,https://twitter.com/rsm2800/status/77499535093538816,,,,,
fri__dap,6/5/2011 18:17,0,0,Llenisima # asco,,,#,7.74993E+16,https://twitter.com/fri__dap/status/77499283347222528,,,,,
Hescarz,6/5/2011 18:16,1,0,no mala terrible # asco RT @ Yasde ¿Soy mala venezolana si digo que quiero ir a ver a los españoles? =(,,@,#,7.74992E+16,https://twitter.com/Hescarz/status/77499150987563010,,,,,
mtmdphd,6/5/2011 18:15,0,0,# ASCO11 kyphoplasty data for bone pain in # myeloma from 2009 abstract data. Vit D def in MM.,,,# #,7.74988E+16,https://twitter.com/mtmdphd/status/77498786292834304,,,,,
fairdinkumpete,6/5/2011 18:14,0,0,"@ MaverickNY so in 140 characters, highlights from # asco11?",,@,#,7.74986E+16,https://twitter.com/fairdinkumpete/status/77498566842658816,,,,,
rafalossada,6/5/2011 18:14,0,0,RT @ mariacorinasaa: No puedo creer que ya mañana sea lunes # asco,,@,#,7.74985E+16,https://twitter.com/rafalossada/status/77498512958439424,,,,,
teamoncology,6/5/2011 18:14,0,0,"【 # ASCO11 101】 For example, PARP inhibitor major breakthrough was confirmed by genetic modulated mouse.",,,#,7.74984E+16,https://twitter.com/teamoncology/status/77498447611179009,,,,,
scientre,6/5/2011 18:13,0,0,LoRusso discussion ABT888&irinotecan: Mech for enhanced therapeutic ratio unclear. Is diff in DMA damage repair in normal v tumor? # ASCO11,,,#,7.74983E+16,https://twitter.com/scientre/status/77498349397352448,,,,,
JonGarinn,6/5/2011 18:13,0,0,# ASCO11 Check the blog: http://www.curetoday.com/index.cfm/fuseaction/blog.showIndex/jongarinn/2011/6/5/A-oneinabillion-chance-at-success,,,#,7.74983E+16,https://twitter.com/JonGarinn/status/77498252584431616,,,,,
teamoncology,6/5/2011 18:12,2,0,【 # ASCO11 101】 The basic science is very important to make the drug work. Not just clinical trials.,,,#,7.74982E+16,https://twitter.com/teamoncology/status/77498172284477440,,,,,
OncLive,6/5/2011 18:11,0,0,MEK and BRAF Therapy Combo Promising for Advanced Melanoma http://goo.gl/j0jvA # ASCO11,,,#,7.74979E+16,https://twitter.com/OncLive/status/77497909188374529,,,,,
teamoncology,6/5/2011 18:11,0,0,"【 # ASCO11 Joke】 We should increase the registration five times to those who smoke at ASCO, near convention. :(",,,#,7.74979E+16,https://twitter.com/teamoncology/status/77497876095320064,,,,,
scientre,6/5/2011 18:11,0,0,LoRusso ABT888&irinotecan discussion about xenograft model sys to better understand how combo impacts DNA to improve clinical appln # ASCO11,,,#,7.74978E+16,https://twitter.com/scientre/status/77497805014446080,,,,,
teamoncology,6/5/2011 18:10,0,0,"@ TakMB Nope, I can make you feel like to Chicago. Have a system to capture the info outside of Tweets # ASCO11. Gives me advantage.",,@,#,7.74976E+16,https://twitter.com/teamoncology/status/77497561472180224,,,,,
Palomadlosreyes,6/5/2011 18:09,0,0,Ahora mismo esta sonado Loca en la feria de mi barrio puedo oir perfectamente la letra y eso que no estoy muy cerca de la feria.. # ASCO,,,#,7.74972E+16,https://twitter.com/Palomadlosreyes/status/77497229765644288,,,,,
mtmdphd,6/5/2011 18:08,0,0,"# ASCO11 smoldering # myeloma may be a heterogeneous disease. Trial to test early therapy done and in progress (Lonial, ECOG) to test Len tx",,,# #,7.74971E+16,https://twitter.com/mtmdphd/status/77497146491932672,,,,,
teamoncology,6/5/2011 18:08,0,1,If you want all the essence of # ASCO11. Read my tweets for the past two days. http://bit.ly/iZF1sl Most stuff is covered.,,,#,7.74971E+16,https://twitter.com/teamoncology/status/77497119287676928,,,,,
Luisa_nu,6/5/2011 18:08,0,0,Horrible RT @ asiulz13: Las uñas de este carajo parecen de gavilan # asco cortauñas con el urgentemente @ Luisa_nu,,@ @,#,7.7497E+16,https://twitter.com/Luisa_nu/status/77497028904615936,,,,,
mariacorinasaa,6/5/2011 18:07,0,0,No puedo creer que ya mañana sea lunes # asco,,,#,7.74967E+16,https://twitter.com/mariacorinasaa/status/77496690344607745,,,,,
scientre,6/5/2011 18:06,0,0,LoRusso ABT888&irinotecan ERCC1 levels in tumor may also be useful. Data not yet collect 4 DNA damage response indicator gammaH2AX # ASCO11,,,#,7.74966E+16,https://twitter.com/scientre/status/77496603929350144,,,,,
teamoncology,6/5/2011 18:06,0,0,@ TakMB 僕も行ってませんが楽しんでますよ。笑 # ASCO11 # gan,,@,# #,7.74965E+16,https://twitter.com/teamoncology/status/77496498417446913,,,,,
MarkEnglish,6/5/2011 18:06,0,0,"RT @mdbpartners: William Oh - many unanswered questions w Sipuleucel-T: sequence, cost justification, how does it work, etc $ dndn # ASCO11",,@mdbpartners,#,7.74965E+16,https://twitter.com/MarkEnglish/status/77496476137299968,,,,,
hiroshimamma,6/5/2011 18:05,0,0,ワクワク。 RT @ tkdmHawkeye: ボーゲル、ニューヨーク登場 # ASCO11,,@,#,7.74963E+16,https://twitter.com/hiroshimamma/status/77496316174925824,,,,,
salutedomani,6/5/2011 18:05,0,0,Advanced Melanoma: Phase III Results of BRAF Inhibitor Find Improved Survival # asco2011 http://bit.ly/iVUnaf,,,#,7.74962E+16,https://twitter.com/salutedomani/status/77496164940910593,,,,,
DrFritz001,6/5/2011 18:04,0,0,“ @ CancerDotNet: Video: the latest advances in breast and ovarian cancer treatments from ASCO http://ow.ly/5ahkB # ASCO11”,,@,#,7.74961E+16,https://twitter.com/DrFritz001/status/77496141079511040,,,,,
teamoncology,6/5/2011 18:04,0,0,今年のASCO、米国臨床腫瘍学会もスゴイですね。相も変わらず治療とケアのパラダイムシフトを起こしています。大したものです。 # ASCO11 # gan,,,# #,7.7496E+16,https://twitter.com/teamoncology/status/77495997365882880,,,,,
Becker_MichaelD,6/5/2011 18:03,0,0,"William Oh - pca mkt getting crowded (cabazitaxel, abiraterone, sipu, etc) w more in late stage trials (alpharadin, Prostvac, etc) # asco11",,,#,7.74959E+16,https://twitter.com/Becker_MichaelD/status/77495894316032000,,,,,
nanostringtech,6/5/2011 18:03,0,0,# ASCO11: Comparison to Oncotype: 1/2 the Intermediate RS cancers re-categorized as low risk “Luminal A” cancers by PAM50 http://goo.gl/NRH0n,,,#,7.74959E+16,https://twitter.com/nanostringtech/status/77495893665906689,,,,,
eMPR,6/5/2011 18:03,1,0,"# asco2011 Vemurafenib Improves Overall Survival, Progression-Free Survival in Patients with… http://goo.gl/fb/Vzgr1",,,#,7.74958E+16,https://twitter.com/eMPR/status/77495757686575104,,,,,
eMPR,6/5/2011 18:03,0,0,# asco2011 Addition of Ipilimumab to Dacarbazine Improves Survival in Metastatic Melanoma http://goo.gl/fb/PW8fN,,,#,7.74958E+16,https://twitter.com/eMPR/status/77495756533149696,,,,,
scientre,6/5/2011 18:03,0,0,LoRusso ABT888&irinotecan. PAR levels rapid and signif decline in tumor. PBMC not good surrogate. Response didn't appear corr w PAR # ASCO11,,,#,7.74957E+16,https://twitter.com/scientre/status/77495671883694081,,,,,
geoffsau,6/5/2011 18:02,0,0,Ipilmumab in melanoma= Post chemotherapy age? # ASCO11 # BOPA,,,# #,7.74956E+16,https://twitter.com/geoffsau/status/77495627562487808,,,,,
AidaLeeJones,6/5/2011 18:02,0,0,No quiero ir mañana a entrenar D: Le estoy cogiendo # asco,,,#,7.74956E+16,https://twitter.com/AidaLeeJones/status/77495580057804800,,,,,
sol_grandinetti,6/5/2011 18:02,0,0,Hay estos no tienen derecho @vickyhermoso @ catitadale @ martu_richi # Asco,,@vickyhermoso @ @,#,7.74955E+16,https://twitter.com/sol_grandinetti/status/77495472855588864,,,,,
asiulz13,6/5/2011 18:02,0,0,Las uñas de este carajo parecen de gavilan # asco cortauñas con el urgentemente @ Luisa_nu,,@,#,7.74954E+16,https://twitter.com/asiulz13/status/77495432779014145,,,,,
antoniocaperna,6/5/2011 18:02,0,0,Advanced Melanoma: Phase III Results of BRAF Inhibitor Find Improved Survival # asco2011 http://bit.ly/iVUnaf,,,#,7.74954E+16,https://twitter.com/antoniocaperna/status/77495412969324544,,,,,
Novartis,6/5/2011 18:00,2,0,Watch the breaking # ASCO11 news on the live Twitter stream at Booth 6044. Pls RT & join us for more tomorrow # cancer,,,# #,7.7495E+16,https://twitter.com/Novartis/status/77495012526538752,,,,,
ConquerCancerFd,6/5/2011 18:00,0,0,Turn in your Passport outside the Onc. Professionals Hall by 5pm Monday for a chance to win free registration to next year's meeting # ASCO11,,,#,7.74949E+16,https://twitter.com/ConquerCancerFd/status/77494931765202944,,,,,
ShinyBlackShoe,6/5/2011 18:00,1,0,@BOPAChair Just watched the day1 highlights. For next year could we have data to look @might as well be an audio stream? # BOPA # ASCO11,,@BOPAChair @might,# #,7.74949E+16,https://twitter.com/ShinyBlackShoe/status/77494930834067456,,,,,
DrGlenWeiss,6/5/2011 17:59,0,0,# www.shc.org/clinicaltrials # asco11 # cancer # clinical # trials # arizona email # clinicaltrials@shc.org,,@shc,# # # # # # #,7.74948E+16,https://twitter.com/DrGlenWeiss/status/77494791667064832,,,,,
Becker_MichaelD,6/5/2011 17:59,0,0,"William Oh - many unanswered questions w Sipuleucel-T: sequence, cost justification, how does it work, etc $ dndn # ASCO11",,,#,7.74948E+16,https://twitter.com/Becker_MichaelD/status/77494759891021825,,,,,
scientre,6/5/2011 17:58,0,0,LoRusso phase1 ABT888 & irinotecan. Was NCI 7977 study. Incl 2 biopsies during tx (days 1&9). Measured PAR levels in tumor and PBMC # ASCO11,,,#,7.74946E+16,https://twitter.com/scientre/status/77494613648228352,,,,,
DrGlenWeiss,6/5/2011 17:58,1,0,Check out # cancer # clinical # trials # asco11 # pipercancercntr # clinicaltrials@shc.org,,@shc,# # # # # #,7.74945E+16,https://twitter.com/DrGlenWeiss/status/77494525270044672,,,,,
ASCO,6/5/2011 17:58,2,1,The # ASCO11 Tweet-Up is today from 5:30-6:30 PM in Room N228. Soft drinks & snacks provided. Hope to see you there!,,,#,7.74945E+16,https://twitter.com/ASCO/status/77494511823101952,,,,,
DrLen,6/5/2011 17:56,3,0,"Stunning advances in melanoma rx, the cancer that gives cancer a bad name"" # ASCO11 http://tinyurl.com/42fp5ed""",,,#,7.74941E+16,https://twitter.com/DrLen/status/77494133249417216,,,,,
CindyJuarez_,6/5/2011 17:56,0,0,cuando no la zorrada ante todo # ASCO de chavas!,,,#,7.74941E+16,https://twitter.com/CindyJuarez_/status/77494127008296960,,,,,
MichNegron,6/5/2011 17:55,0,0,# odio la comida china # asco,,,# #,7.74938E+16,https://twitter.com/MichNegron/status/77493838024949760,,,,,
scientre,6/5/2011 17:55,0,0,"LoRusso phase1 ABT888 & irinotecan 30 pts. 6 PR (2 breast, 2 colon, 2 ovarian) 1 MR (1 breast) 12 SD (various, 2-8 cycles, median 3 # ASCO11",,,#,7.74938E+16,https://twitter.com/scientre/status/77493771939491840,,,,,
sofiiemmello,6/5/2011 17:54,0,0,"Tengo 5 vasos vacios en mi mesita de luz, eso implica qe hoy estuve muy resacona # asco",,,#,7.74936E+16,https://twitter.com/sofiiemmello/status/77493608000925696,,,,,
imahelena,6/5/2011 17:52,0,0,Evitem Dom Hélder Câmara na altura do Norte Shopping. Tudo parado por causa do meu Flamengo. Odeio os torcedores dele # Asco,,,#,7.74931E+16,https://twitter.com/imahelena/status/77493097948381185,,,,,
mtmdphd,6/5/2011 17:52,0,0,"# ASCO11 at D2 smoldering # myeloma. Plenty of room. Given Len data on second primary malignancies earlier today, interested to hear about SMM",,,# #,7.7493E+16,https://twitter.com/mtmdphd/status/77493003501047809,,,,,
garantoon,6/5/2011 17:50,0,0,Limonada caliente con miel... # asco,,,#,7.74926E+16,https://twitter.com/garantoon/status/77492612789043200,,,,,
libbyhardy1,6/5/2011 17:50,0,0,# ASCO # BOPA Can anyone get more on ENESTnd (Nilotinib vs Imatinib) study?; I saw a tweet. Increase MMR but no OS. You know why I am asking,,,# #,7.74925E+16,https://twitter.com/libbyhardy1/status/77492475446558721,,,,,
ASCO,6/5/2011 17:50,2,0,"Be sure to pick up a copy of the ASCO Daily News, the official daily newspaper of the Annual Meeting # ASCO11 http://ow.ly/5acJi",,,#,7.74924E+16,https://twitter.com/ASCO/status/77492399739371520,,,,,
OncLive,6/5/2011 17:50,0,1,Dr. Paul Chapman from @ sloan_kettering Describes the Side Effects of Vemurafenib http://goo.gl/mzldI # ASCO11,,@,#,7.74924E+16,https://twitter.com/OncLive/status/77492398200066048,,,,,
CuxoMabares,6/5/2011 17:49,0,0,Pero porq es que comen limon? # asco,,,#,7.74923E+16,https://twitter.com/CuxoMabares/status/77492333364510720,,,,,
rzwart,6/5/2011 17:48,0,0,New recording Oncology TV # asco11 http://lockerz.com/s/108084271,,,#,7.74921E+16,https://twitter.com/rzwart/status/77492106825957376,,,,,
congresses,6/5/2011 17:47,0,0,# ASCO11 Professor da Universidade da Pensilvânia comenta eficácia de nova vacina contra o câncer http://bit.ly/j9W09b ( @ Congresses_Onco),,@,#,7.74918E+16,https://twitter.com/congresses/status/77491765346709504,,,,,
Congresses_Onco,6/5/2011 17:47,0,0,# ASCO11 Professor da Universidade da Pensilvânia comenta eficácia de nova vacina contra o câncer http://bit.ly/j9W09b,,,#,7.74918E+16,https://twitter.com/Congresses_Onco/status/77491765267005440,,,,,
ClearityFnd,6/5/2011 17:47,0,0,Screening for ovarian cancer does not reduce tumors or deaths. # WeCanDoBetter # ASCO11 http://bit.ly/lRwaYI,,,# #,7.74917E+16,https://twitter.com/ClearityFnd/status/77491741535637504,,,,,
gonzallo310,6/5/2011 17:47,0,0,@Camiuguccioni tu supervisor va a pensar q vivis descompuesta # asco,,@Camiuguccioni,#,7.74917E+16,https://twitter.com/gonzallo310/status/77491720815783936,,,,,
tkdmHawkeye,6/5/2011 17:45,0,0,ボーゲル、ニューヨーク登場 # ASCO11,,,#,7.74913E+16,https://twitter.com/tkdmHawkeye/status/77491292044668928,,,,,
GABioBank,6/5/2011 17:45,0,0,Vemurafenib improves # melanoma survival rate - so much trial stopped early! Targets B-RAF V600E mutation http://nyti.ms/mEdp55 # ASCO2011,,,# #,7.74912E+16,https://twitter.com/GABioBank/status/77491249074012160,,,,,
Fazko,6/5/2011 17:45,0,0,porque # limpiemosmexico es TT neta quieren hacer una campaña parecida al día de la madre? # asco # nomamar # mecaga # limpiensumenteprimero...,,,# # # # #,7.74912E+16,https://twitter.com/Fazko/status/77491160909750272,,,,,
Novartis,6/5/2011 17:45,3,0,"Most people diagnosed with # GIST are 50+, but tumors can occur at any age, learn more at GISTthefactsinfo.com # ASCO11",,,# #,7.74911E+16,https://twitter.com/Novartis/status/77491148788203520,,,,,
EdwardWinstead,6/5/2011 17:43,1,0,Interesting to see # ASCO11 tweets on costs of new treatments. More than in past years? @ MaverickNY @ teamoncology,,@ @,#,7.74907E+16,https://twitter.com/EdwardWinstead/status/77490736936919040,,,,,
M3_Europe,6/5/2011 17:43,0,0,"Final interview of the day done, Professor Jonathan Ledermann discusses some of the ovarian cancer data presented at # ASCO11 # DNUKASCO",,,# #,7.74907E+16,https://twitter.com/M3_Europe/status/77490709560700928,,,,,
dsak_in_Vienna,6/5/2011 17:42,0,0,日経メディカルに載っている記事って、やっぱりスポンサーがありそうな感じですね。悪いけど、某CPT併用レジメンの後追跡のデータを出されても、日本人でも「それで？」感がある。 # ASCO11,,,#,7.74906E+16,https://twitter.com/dsak_in_Vienna/status/77490560918761472,,,,,
NaseemMiller,6/5/2011 17:41,0,0,VIDEO REPORT: Perspective on two hot studies on drugs extending survival of patients with advanced melanoma: http://bit.ly/kwfkBr # ASCO11,,,#,7.74903E+16,https://twitter.com/NaseemMiller/status/77490287617904640,,,,,
LoRdDaRkClAw,6/5/2011 17:38,0,0,RT @ MarielGlez: Que asco! Tipo morboso. Que enfermo esta :s # asco // kien sabe ke te andaran diciendo xD,,@,#,7.74894E+16,https://twitter.com/LoRdDaRkClAw/status/77489444105621504,,,,,
KoontzOncology,6/5/2011 17:37,0,0,"# ASCO11 Abstract 3 - In peds/AYA patients with HR-ALL, HD-MTX given in IM1 shows superiority over Capizzi MTX/ASNase with no increase in AEs",,,#,7.74893E+16,https://twitter.com/KoontzOncology/status/77489335464771585,,,,,
queMakana,6/5/2011 17:37,0,0,"Me voy al super, aunque me da alergia el supermercado y la gente.. ah!! y la pescadería # asco",,,#,7.74891E+16,https://twitter.com/queMakana/status/77489126844284928,,,,,
